feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness,kurtosis
wavelet-HHH_firstorder_Median,0.024023940449502682,0.3142402139678597,0.050835276324049265,0.11147540983606558,0.08852459016393442,-1.0687384181788788,5.40118907691383
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.022736042652557003,0.21763570591807366,0.04746852572191514,0.24131147540983608,0.15868852459016394,-0.22409473153107332,6.837963442294297
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.0225119818409294,0.40845953427255155,0.05673775964389804,0.1422950819672131,0.057704918032786885,-2.8820888054941443,11.978428196492487
wavelet-LLH_firstorder_Kurtosis,0.02222568398067329,0.21474632080644368,0.043888355445757525,0.24131147540983608,0.15868852459016394,-1.1878159405581825,4.4654368030731
gradient_ngtdm_Strength,0.021837132259010964,0.3415561135113239,0.04192489740599476,0.20655737704918034,0.19540983606557377,0.939031611778171,8.097528359763329
log-sigma-5-0-mm-3D_glcm_Imc2,0.0214430573067292,0.1758464490622282,0.03445962921890564,0.2039344262295082,0.1960655737704918,-0.05266365647976692,4.184287311839936
wavelet-HLL_firstorder_Skewness,0.021339382501312943,0.13310518335551025,0.03761971843729307,0.11278688524590164,0.2872131147540984,0.19461457309004873,2.758327174234852
logarithm_glszm_SizeZoneNonUniformityNormalized,0.021217727374890076,0.3664487551478669,0.03828124239144874,0.22295081967213115,0.17704918032786884,-1.4889013349518356,10.667286975491468
wavelet-LLL_glcm_InverseVariance,0.02095797477412708,0.12026324272155761,0.029851714959476753,0.18885245901639344,0.21114754098360655,-0.5094248819277578,1.5425241291781102
log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.020883754304837673,0.5431712494231761,0.06215675201812539,0.13836065573770492,0.10688524590163935,-4.122182194424534,26.433123036042165
log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.020881026644265797,0.1657369938865304,0.035952758468518364,0.1921311475409836,0.2078688524590164,-0.08729577411675324,4.0308286059711005
wavelet-HHL_gldm_DependenceEntropy,0.020763748453945286,0.3755763786099851,0.050541797778761714,0.11081967213114755,0.08918032786885247,-1.3094319705200876,10.944033968150368
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.020711709345452727,0.23537929236888885,0.04366062852604537,0.1940983606557377,0.20590163934426228,1.4951151185373783,6.816242207546189
wavelet-LHL_ngtdm_Coarseness,0.020597103670419597,0.2605546246469021,0.05253899029014335,0.08786885245901639,0.1121311475409836,0.4789417361466907,9.819655419208814
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.019055049394300135,0.7686494646221399,0.07568668829816216,0.020327868852459016,0.179672131147541,7.0183630898282,56.372341683517156
wavelet-LHH_glcm_DifferenceVariance,0.01895496056028871,0.1853184263408184,0.03829835110621121,0.1619672131147541,0.2380327868852459,0.6489547959798581,7.582537907514315
wavelet-HLL_glcm_Imc2,0.01885142591315184,0.12391311552375556,0.03268267404383996,0.2321311475409836,0.1678688524590164,0.7709082545656085,3.2735657385176387
log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.018825195391314505,0.19533449746668338,0.04177103215996216,0.14163934426229507,0.058360655737704915,-1.589996789963302,5.970847033167798
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.018795459861845765,0.3152169597521424,0.03698428336734378,0.27737704918032785,0.3226229508196721,-1.965848376993464,18.277129231335632
wavelet-HLL_glrlm_RunPercentage,0.018726648709880268,0.35060769610106945,0.04659239255098916,0.13508196721311475,0.06491803278688525,-2.8226603841699403,14.344309593172959
wavelet-HLL_gldm_LargeDependenceEmphasis,0.01868478688245303,0.1960026850178838,0.03715866406522644,0.1921311475409836,0.2078688524590164,-1.153300726888311,5.675097574474627
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.01860869085351462,0.1309822542592883,0.02951829427790187,0.31081967213114753,0.28918032786885245,1.7592903502519954,4.888920043293162
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.018569862750865,0.11386589996516705,0.03418599994461349,0.2124590163934426,0.18754098360655738,0.41986369964410586,2.8194915698819276
wavelet-LLH_glszm_SmallAreaEmphasis,0.0179331984862876,0.3729039827361703,0.0408796553894709,0.09704918032786886,0.30295081967213117,3.050604020241085,15.786189935163115
squareroot_glszm_SmallAreaEmphasis,0.017153211233392352,0.40725283477455376,0.046549149268076066,0.08327868852459017,0.31672131147540983,3.8040961369776713,28.339160478822333
diagnostics_Image-original_Mean,0.017006220359929273,0.17480629045516252,0.029677459130021056,0.34557377049180327,0.2544262295081967,1.2680925872932622,8.004231085388792
lbp-3D-m1_firstorder_Kurtosis,0.016184797336648172,0.11251580351963639,0.020640028781363107,0.3062295081967213,0.2937704918032787,-0.6143295357597321,2.475387609132077
lbp-3D-m2_firstorder_90Percentile,0.016082471395125166,0.20893769923597574,0.0394624281707896,0.07213114754098361,0.12786885245901639,2.052662169361508,8.943634123766113
wavelet-LHL_firstorder_Skewness,0.01575012268381893,0.10031674429774284,0.02652936567819536,0.13901639344262295,0.26098360655737707,0.5295907417412947,2.533162770995487
logarithm_glszm_ZoneEntropy,0.015537097557689073,0.1512737211585045,0.03144465742909766,0.1619672131147541,0.2380327868852459,1.2791450003921216,5.21232723961951
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.015466041557164092,0.10651602510362863,0.020207207988061766,0.25639344262295083,0.3436065573770492,1.5969719186876878,3.1096307699289056
logarithm_firstorder_Skewness,0.01531711328032687,0.12387269888073206,0.032049525530051484,0.11016393442622952,0.0898360655737705,-0.6911717311990748,3.4504735064203356
wavelet-HHL_firstorder_Skewness,0.015305183292253584,0.2968420447409153,0.03238076196262032,0.21901639344262294,0.580983606557377,0.7848407114635602,18.58842579200341
log-sigma-2-0-mm-3D_firstorder_10Percentile,0.015243179578932583,0.18736921899020673,0.038174944646763784,0.1219672131147541,0.0780327868852459,-2.0423058305847808,8.771941365057074
log-sigma-4-0-mm-3D_glcm_JointAverage,0.01523174942617503,0.42825821340084075,0.040006369529549134,0.1980327868852459,0.2019672131147541,4.644041863481669,34.8790475435606
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.01516111782303721,0.24164561660960315,0.037965694954159586,0.12655737704918033,0.07344262295081967,-2.1550783531509308,10.854550847271675
squareroot_glcm_ClusterShade,0.015155469998210425,0.14158124063163996,0.02947526472202215,0.20065573770491804,0.19934426229508198,1.103270204226149,6.443655253839468
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.015104343219101427,0.1131444402039051,0.03010456210013417,0.12131147540983607,0.2786885245901639,1.8853689321283824,5.315350566539697
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.014979988021380647,0.12568384259939194,0.020148474799585946,0.33967213114754097,0.260327868852459,0.5192849889787793,4.3332315527075025
log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.014747158886507518,0.27128449209034444,0.04007104021429566,0.1560655737704918,0.043934426229508196,-3.1706005218856994,16.107703447954343
wavelet-LLL_glszm_SizeZoneNonUniformity,0.01469933970269336,0.19418779531493782,0.03529223872842374,0.09049180327868853,0.10950819672131147,1.77275577020588,8.718995757251811
log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.014645366871063827,0.09652291983366013,0.02405637526903289,0.179672131147541,0.22032786885245903,1.1186678233166878,3.259506649905747
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.014617063552562566,0.1600621710345149,0.03271711662137233,0.06557377049180328,0.13442622950819672,1.3711378647704546,6.053477178885608
wavelet-HHL_firstorder_TotalEnergy,0.014601364820255123,0.20524843361228703,0.02810150460744938,0.18950819672131147,0.21049180327868852,-1.7380984336964314,10.58157202668699
square_glszm_GrayLevelVariance,0.01419057087983143,0.07968189690262079,0.021118655070831025,0.16655737704918033,0.23344262295081966,0.6587453267426064,2.1935548420160558
wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.013979074480650236,0.16168929122388362,0.02595428273812743,0.27737704918032785,0.12262295081967213,-1.967164692004871,7.244720896208156
wavelet-HHL_glszm_GrayLevelVariance,0.01384173205133957,0.13521789761260153,0.031321867052281044,0.07475409836065573,0.12524590163934426,1.2977184024487574,6.201964150398354
wavelet-LHH_glcm_JointEntropy,0.013830826135178203,0.1771746588498354,0.03281096016982359,0.12786885245901639,0.07213114754098361,-0.9734066903270283,7.67604253423759
wavelet-LHL_gldm_LargeDependenceEmphasis,0.013799021645291844,0.2895152796804905,0.030315716928849868,0.27934426229508197,0.12065573770491804,-4.058374985693523,33.90948344307227
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.01372543383897816,0.26045070480555294,0.027036179921024927,0.21508196721311476,0.18491803278688523,-3.1856910139927037,27.140424501467937
square_firstorder_Range,0.013688843503460047,0.8693316432833672,0.06427023022009401,0.07147540983606557,0.3285245901639344,7.076450759319857,93.74243352784198
wavelet-HLH_glcm_MaximumProbability,0.013681708789225982,0.11432603526860476,0.022445317643296606,0.2419672131147541,0.1580327868852459,-0.5417177391802181,2.8047628818440042
log-sigma-5-0-mm-3D_glcm_Correlation,0.01364982903716995,0.08862122997641564,0.02602798409740015,0.16131147540983606,0.23868852459016393,0.12410059060878172,2.5130763874380557
squareroot_firstorder_90Percentile,0.013583821164279211,0.5443431153893471,0.04778024348367374,0.015737704918032787,0.1842622950819672,7.430806180744413,71.4113394689097
lbp-3D-m1_firstorder_MeanAbsoluteDeviation,0.013572887145947727,0.13186813175678253,0.032617777839934234,0.09573770491803278,0.10426229508196722,-0.13869718608527112,6.163789621551011
log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.013524544872459571,0.22093236815184356,0.03136897612159348,0.1659016393442623,0.2340983606557377,-3.083852044703911,18.34545820593042
wavelet-LHH_firstorder_Entropy,0.013195066071118486,0.0882564352080226,0.02699254077186645,0.1121311475409836,0.08786885245901639,-0.5725904091215075,2.7267686423029778
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.012818868221629589,0.5568682058900595,0.04233250460418015,0.0380327868852459,0.1619672131147541,5.748637584296739,49.34028857968981
lbp-2D_glrlm_RunLengthNonUniformity,0.012817549961402278,0.6417841134220361,0.04974884419793401,0.1318032786885246,0.26819672131147543,7.574610714412864,70.71548849693067
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.01272435727338231,0.1296776583790779,0.021011620473019573,0.20524590163934425,0.19475409836065574,-0.6542398045035204,4.122432848386821
original_shape_Maximum3DDiameter,0.012518317139051015,0.09732582468539476,0.025988847624034996,0.08786885245901639,0.1121311475409836,0.9939297617633528,3.0685051385420374
wavelet-HLL_glszm_ZoneVariance,0.012468882849971285,0.1426563309133053,0.02861196449988261,0.09311475409836066,0.10688524590163935,0.3228057287066475,6.687039855925132
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.01245079917839319,0.11588372364640236,0.028776669562301578,0.05311475409836065,0.14688524590163934,2.3197908301269203,7.465204729809818
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.012374118150269906,0.11374078061431646,0.028319772835750885,0.07475409836065573,0.12524590163934426,1.5556141703309252,5.142699450049795
wavelet-HHL_firstorder_Kurtosis,0.01231559342144699,0.09314858634024858,0.025446506286741256,0.06098360655737705,0.13901639344262295,0.29324649134052155,3.266957168137072
wavelet-HLL_glcm_ClusterProminence,0.012079579711522225,0.15809652373194694,0.02413979282685245,0.08262295081967214,0.3173770491803279,1.2435129903666413,8.276923090155469
squareroot_ngtdm_Busyness,0.012074964840270461,0.05199703887104988,0.017953663374784455,0.20262295081967213,0.19737704918032786,-0.19448904059706368,1.107055831416881
wavelet-LHH_gldm_DependenceVariance,0.011961572450121525,0.43681855536997316,0.04391946130594029,0.16983606557377048,0.03016393442622951,-6.448406488379486,49.556512185236414
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.011926998574701976,0.5057054256647825,0.04324668567645986,0.17704918032786884,0.022950819672131147,-7.379613811099129,80.2221273407272
logarithm_glszm_SmallAreaEmphasis,0.01172208784527955,0.06666062027215958,0.02023904991324265,0.26688524590163937,0.29770491803278687,0.40817318970600913,2.777531874122513
wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.011466664584357003,0.10153171174228191,0.01814418204423403,0.179672131147541,0.22032786885245903,-0.36170909049633715,3.3376342577030442
log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.011466395223279649,0.16416316151618957,0.026560346004461968,0.0740983606557377,0.1259016393442623,1.3782048011158003,7.8943834770951415
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.011393106668118826,0.5647083765268326,0.04357198366799132,0.18032786885245902,0.019672131147540985,-7.364457089435819,72.65462463502472
wavelet-HHL_firstorder_Median,0.01134645382901806,0.13534596793353557,0.019697494665900317,0.2845901639344262,0.31540983606557377,1.4135553937637413,5.894447578834686
log-sigma-4-0-mm-3D_ngtdm_Busyness,0.011332179072722182,0.2191308405250311,0.022416935171133665,0.3718032786885246,0.22819672131147542,-4.994622025645055,38.091632609365845
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.011213771461719852,0.050291651040315626,0.01596738270535732,0.1560655737704918,0.2439344262295082,0.8670077391406202,1.39499571168263
wavelet-HLL_glrlm_LongRunEmphasis,0.011204021507339765,0.18319414919242263,0.018033891505468344,0.3737704918032787,0.2262295081967213,-0.5081870405966227,19.212443096036306
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.011180068280950924,0.18740844823420047,0.022854623725807963,0.16983606557377048,0.2301639344262295,3.101327940254099,18.88217506680857
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.011143991749370318,0.7150311617553234,0.04479357672107196,0.1901639344262295,0.2098360655737705,11.940414628286034,187.80354025064526
lbp-3D-m2_firstorder_InterquartileRange,0.01112993943506822,0.10839598884806037,0.020160413545264863,0.14950819672131146,0.25049180327868853,-0.12641182915985866,6.254417378750363
lbp-3D-k_glszm_SmallAreaLowGrayLevelEmphasis,0.011012553829186762,0.11897488403134047,0.020317302563466415,0.1481967213114754,0.2518032786885246,0.42706531450080587,6.125987595557499
wavelet-LHH_gldm_DependenceNonUniformity,0.010900437563541735,0.1575860819965601,0.02779007968371129,0.13114754098360656,0.06885245901639345,-2.662537287387297,12.179270744963155
wavelet-LHL_gldm_DependenceEntropy,0.01083208686261148,0.21245574846863746,0.025567389918824856,0.2898360655737705,0.11016393442622952,-2.764114858441745,17.925833284947007
wavelet-HHL_glcm_MaximumProbability,0.01076162024214863,0.296255597025156,0.03305550872110186,0.1619672131147541,0.0380327868852459,-4.62519339802027,30.63776959300362
wavelet-HHH_glrlm_RunVariance,0.01076076174378395,0.18896918952465058,0.028412198507618558,0.04655737704918033,0.15344262295081967,3.384313606166951,15.386020188748802
wavelet-HHL_glszm_SizeZoneNonUniformity,0.01074869490461884,0.09881640130653978,0.02121229546687709,0.19344262295081968,0.20655737704918034,-1.4991892685412713,5.100559405660238
log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.010747577989186909,0.2813417408615351,0.021370845163073266,0.3822950819672131,0.21770491803278688,-3.9069576829189114,43.15680678878843
wavelet-HHL_glszm_ZonePercentage,0.010741013244392897,0.06597813062369823,0.022005500315211403,0.09704918032786886,0.10295081967213114,-0.3376656550936845,2.6307429928393757
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.010732807201102807,0.13209143649786712,0.024287854265154316,0.18950819672131147,0.21049180327868852,1.0741601542843469,7.470367670039725
wavelet-HHL_ngtdm_Busyness,0.010653128657996898,0.36476690143346785,0.04365782458188283,0.17311475409836066,0.026885245901639345,-6.35819191379746,44.47846559865658
wavelet-LHH_firstorder_Variance,0.010595630819029854,0.21811089262366296,0.0272650892672726,0.036721311475409836,0.16327868852459015,2.995789264157748,17.647323449929406
wavelet-LLH_ngtdm_Strength,0.01058800031470715,0.3174238749779761,0.0305895481475322,0.09049180327868853,0.10950819672131147,3.5735888459739664,36.624239159688656
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.010461721453626378,0.15812292838469147,0.02091513136226479,0.3055737704918033,0.29442622950819675,1.030055131701332,10.164243445156513
wavelet-HHL_glcm_ClusterShade,0.01041302602890169,0.13453058272600174,0.01844006311914911,0.18754098360655738,0.2124590163934426,-0.753538882678824,7.357907427784717
squareroot_glszm_GrayLevelNonUniformityNormalized,0.010353251280719561,0.11494667008519173,0.018025631096025375,0.26491803278688525,0.33508196721311473,2.2520902015612787,9.592367777651862
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.010351706222188279,0.10391673281788825,0.019954760527627874,0.28,0.12,-1.0951417794482854,6.889964152102486
log-sigma-1-0-mm-3D_glcm_MCC,0.010322489332948192,0.11388611227273941,0.019199056756742286,0.20590163934426228,0.1940983606557377,-0.21401592484168527,7.040027148966763
wavelet-LLL_glszm_GrayLevelVariance,0.010255325419504621,0.12714781776070594,0.01915283143212708,0.23737704918032787,0.3626229508196721,-0.10115725521615467,10.763592336273966
wavelet-HLL_glrlm_RunVariance,0.010162505472924742,0.3207399650290608,0.033137879440917284,0.03409836065573771,0.1659016393442623,5.319057238047112,38.1424443064595
lbp-3D-k_firstorder_Skewness,0.010063564449545667,0.07084050515666604,0.01377736908304026,0.2937704918032787,0.3062295081967213,0.9342613374112293,3.7206062775417346
squareroot_glszm_ZoneEntropy,0.009999377091798437,0.1586673751473427,0.02077308307548431,0.3055737704918033,0.09442622950819672,-3.6276507407430096,20.71669621007343
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.00981616421651522,0.14688450284302235,0.02642275117740121,0.13114754098360656,0.06885245901639345,-1.6216741561332653,12.332628621364597
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.009808716624723294,0.08656002558767796,0.01624545172038893,0.30098360655737705,0.29901639344262293,-0.4122438570156716,6.182202663451632
square_glszm_SmallAreaHighGrayLevelEmphasis,0.009803023665352552,0.38062102064490316,0.031634086144134745,0.3101639344262295,0.2898360655737705,-6.62757191240538,57.29161991065386
original_glcm_ClusterProminence,0.009778243854406789,0.2325401546061039,0.02927099377271433,0.12786885245901639,0.07213114754098361,-2.4940170130065367,27.499292905161937
wavelet-LLH_glrlm_RunVariance,0.009751336178183589,0.10501090109348298,0.023472107068515533,0.10688524590163935,0.09311475409836066,-0.48630306111446514,7.520788133342313
x_center,0.009715623140933573,0.10203209206461906,0.018421004674243645,0.3737704918032787,0.2262295081967213,1.1485685779547625,8.188067539381167
squareroot_glcm_Id,0.00970922110827303,0.19328192673623562,0.017932470523018124,0.3232786885245902,0.27672131147540985,-2.927479507368451,24.25505629101936
wavelet-LHH_glcm_SumSquares,0.009670127013528753,0.1898481586575508,0.02306486091556119,0.12918032786885245,0.27081967213114755,4.3504830165833335,27.30815306109883
wavelet-LHL_glcm_Autocorrelation,0.009608481646219252,0.19879724860191345,0.022902444490003348,0.06491803278688525,0.13508196721311475,2.293241725515368,14.175954950822923
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.009592011762905068,0.25104398146271706,0.022817060037098453,0.16655737704918033,0.23344262295081966,4.8739330447052325,45.95030772136642
square_firstorder_TotalEnergy,0.009550900529911279,0.4262621137499809,0.03404284659890192,0.01901639344262295,0.18098360655737705,7.37220744065295,77.39277253788747
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.009346229025562763,0.1490864061936736,0.016824301714640492,0.33967213114754097,0.260327868852459,2.8428927458614006,17.009068276228945
wavelet-HHL_gldm_SmallDependenceEmphasis,0.009341648115962742,0.09729988504201174,0.020914216033366483,0.07344262295081967,0.12655737704918033,1.7226436988667693,5.99104429291228
log-sigma-5-0-mm-3D_firstorder_Range,0.009338645383829365,0.17203110620379447,0.026116637914587005,0.08721311475409836,0.11278688524590164,0.1898353653369509,15.32950322323163
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.009316101822018868,0.20356908332556486,0.021638514289980152,0.0839344262295082,0.1160655737704918,1.2763430242609166,12.999004885613411
original_glrlm_ShortRunHighGrayLevelEmphasis,0.009285124939979355,0.17677617467939855,0.025200459230044495,0.14885245901639343,0.051147540983606556,-3.4167225085298716,17.153105861807916
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.009108250590206202,0.07543128728866577,0.019063205825807956,0.0859016393442623,0.11409836065573771,0.6055728686796926,3.6015918472613935
wavelet-HLL_firstorder_Maximum,0.009077926910856404,0.16837816048413515,0.0222311327119121,0.19540983606557377,0.20459016393442622,-2.2867630494292026,15.06246898448546
gradient_glszm_GrayLevelNonUniformityNormalized,0.008923484654520013,0.2681460016965866,0.022028584244803688,0.15934426229508197,0.18032786885245902,2.5360672505924104,30.255573909780523
wavelet-HLH_glcm_JointEntropy,0.008909467713605061,0.11323430601507425,0.012753120582053998,0.39868852459016396,0.20131147540983607,-2.3137264193517475,14.881586259792506
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.008898959354952466,0.10718337934464216,0.01950925110046837,0.14754098360655737,0.25245901639344265,1.8141443794672103,10.116501069305901
exponential_glrlm_GrayLevelNonUniformity,0.008837379990395952,0.059086733758449556,0.018101990404907065,0.08262295081967214,0.11737704918032787,0.2050158187042437,2.8303875695894183
log-sigma-4-0-mm-3D_glcm_Correlation,0.008815691421003843,0.2900112072750926,0.028146159564293925,0.06360655737704918,0.13639344262295083,5.260904540253854,42.333556780500125
wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.008797727409047914,0.08460942029953003,0.015079201152162536,0.1298360655737705,0.2701639344262295,0.6649181629457388,4.427623464260574
wavelet-LLH_firstorder_Skewness,0.008782092816394863,0.1897677782177925,0.020823933381062316,0.1763934426229508,0.22360655737704918,-2.272268356481181,24.483118720908905
wavelet-HLL_glszm_GrayLevelNonUniformity,0.008717820880475045,0.32792283039540054,0.0310764069870489,0.16524590163934427,0.03475409836065574,-6.401695480642358,58.207363625433096
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.00871284957352537,0.14479724738746882,0.016495592580005505,0.3888524590163934,0.21114754098360655,-0.9024884344131767,24.12554943511357
lbp-3D-m1_firstorder_RootMeanSquared,0.008695090361745615,0.08043301254510879,0.01909935018016316,0.10098360655737705,0.09901639344262295,-0.344401959600818,4.892921188862825
wavelet-HLH_glcm_DifferenceEntropy,0.0086663856357824,1.0619390282034873,0.06800446395672367,0.0045901639344262295,0.19540983606557377,14.877543391019929,225.29136772505862
log-sigma-5-0-mm-3D_glcm_MCC,0.008576634311691301,0.17094426959753037,0.023633002886873464,0.2157377049180328,0.1842622950819672,4.041348926107261,30.466514495749493
squareroot_glszm_SizeZoneNonUniformityNormalized,0.008549667440661695,0.17736886221915482,0.024997721626358025,0.05573770491803279,0.14426229508196722,2.804373963287523,23.944792229736095
log-sigma-1-0-mm-3D_glcm_DifferenceVariance,0.008365362530849019,0.0642327256500721,0.01835467912971136,0.0760655737704918,0.12393442622950819,0.3944811973679423,4.428625297953209
log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.00833467480357369,0.2519428513944149,0.019575392312594374,0.3226229508196721,0.07737704918032787,-5.620322109306523,51.432606133257565
square_glrlm_RunLengthNonUniformityNormalized,0.008269733437700369,0.051616534292697906,0.013151622135303194,0.20524590163934425,0.3265573770491803,0.5410459524553473,3.8248407635815598
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.008255402468042591,0.07732533816248179,0.013593858072744816,0.20131147540983607,0.19868852459016392,-1.2616982960507555,5.829312377825822
logarithm_glszm_ZonePercentage,0.008213070349890704,0.16826205134391783,0.022796605131517378,0.07868852459016394,0.12131147540983607,1.1920167336457808,19.56395863786146
wavelet-LHL_glcm_Imc2,0.008189191988764756,0.22534203197807073,0.02091464711710449,0.17049180327868851,0.22950819672131148,-0.9895588825289221,21.318631086275662
wavelet-LLH_glcm_MCC,0.008169129661004219,0.08928979992866516,0.01427791987645186,0.17049180327868851,0.22950819672131148,0.09138266080735787,6.81528649851187
log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.008164947853680143,0.2398468244075775,0.02230516349937123,0.2957377049180328,0.10426229508196722,-5.7255797630864835,56.85860978615553
lbp-3D-k_glszm_SizeZoneNonUniformity,0.008153916319587921,0.070150987803936,0.017652977152960565,0.07868852459016394,0.12131147540983607,0.6767314939425872,4.334265681777662
squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.008080000652064424,0.0871070509403944,0.01892117681143428,0.06098360655737705,0.13901639344262295,2.2361121150054233,8.138791670998026
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.00804657044557274,0.11246621772646904,0.020739293554935513,0.06163934426229508,0.13836065573770492,2.3653586742773465,10.142403271093828
wavelet-LHH_ngtdm_Complexity,0.007997146728251617,0.19226383578032255,0.025048831301411258,0.1377049180327869,0.06229508196721312,-3.5463268792199427,23.56911320950742
log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.007923511362684979,0.2782687274366617,0.02542554453175114,0.16327868852459015,0.036721311475409836,-5.5453479148150935,44.36200977987714
original_glszm_SizeZoneNonUniformityNormalized,0.007766991148724173,0.11272126525640487,0.01675668122798301,0.2518032786885246,0.1481967213114754,-2.141268269010475,12.417132329849224
wavelet-HLH_glcm_JointEnergy,0.007738106526684813,0.07425496205687523,0.013043165443021127,0.2078688524590164,0.1921311475409836,1.13714576291702,5.981408823423255
gradient_firstorder_10Percentile,0.007590945541498359,0.06852338634431362,0.015358333623423604,0.14754098360655737,0.25245901639344265,1.9545455479732843,7.384510470630925
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.007588151784119065,0.12109754383563995,0.013706701721819023,0.18032786885245902,0.21967213114754097,1.3402511710675769,14.43238689416614
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.007551361896335831,0.07745405435562133,0.013023366943318132,0.1940983606557377,0.20590163934426228,-1.5462997075038616,8.936146347773665
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.007550578588931308,0.07793081723153591,0.016924677622364496,0.07540983606557378,0.12459016393442623,1.2509103586979489,6.329531240557364
log-sigma-1-0-mm-3D_glcm_SumSquares,0.0075110979205867566,0.11940247982740403,0.019292256649596256,0.12721311475409836,0.07278688524590164,-1.4075969417078495,13.549039398063474
squareroot_glrlm_RunEntropy,0.0074464238784108,0.17310633540153503,0.013903122320163452,0.19081967213114753,0.20918032786885246,2.5834932554474377,27.63156673603169
squareroot_glrlm_RunLengthNonUniformity,0.007442491326615482,0.14798073392361402,0.020430787147698682,0.043278688524590166,0.15672131147540982,3.5466569520029654,21.061713311029873
log-sigma-4-0-mm-3D_ngtdm_Strength,0.007333704209254406,0.09204761311411858,0.015558128418137826,0.15934426229508197,0.24065573770491802,-1.5835622153236537,11.658480180246945
gradient_glszm_HighGrayLevelZoneEmphasis,0.007316449746312416,0.42722916904836894,0.03592318334413796,0.179672131147541,0.020327868852459016,-8.283074683055501,76.32541980691347
wavelet-LHH_gldm_LargeDependenceEmphasis,0.007306136151928396,0.07374567024409771,0.017877716157668193,0.057049180327868855,0.14295081967213114,2.3529249036312736,8.213764486089174
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.007286962067781666,0.1002478465437889,0.018027845589183078,0.08065573770491803,0.11934426229508197,1.7958790789907415,9.911528772864276
logarithm_glcm_Idmn,0.007266010207524071,0.15006540045142175,0.01764766230653219,0.2459016393442623,0.1540983606557377,0.01344447331250635,21.72209657490778
