feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.5620488206881524,1.6380790875293314,0.2414856839992519,0.419672131147541,0.580327868852459
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.4721694151272949,1.475664578061551,0.2308902069189249,0.419672131147541,0.580327868852459
wavelet-HLH_firstorder_90Percentile,0.30370336152909344,0.8397446979023516,0.14436817512346292,0.4360655737704918,0.5639344262295082
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.2730608446034527,0.7470290861651301,0.1346161369000512,0.5147540983606558,0.4852459016393443
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.2203332847083163,0.7341613126150333,0.1331220188025751,0.46885245901639344,0.5311475409836065
wavelet-LLH_firstorder_10Percentile,0.18701172626623105,0.5080846362188458,0.11733845481429436,0.6819672131147541,0.3180327868852459
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.17861773407436365,1.5872349384380504,0.32177591812243367,0.12459016393442623,0.8754098360655738
log-sigma-2-0-mm-3D_firstorder_Uniformity,0.16970471816996993,0.4594311201618984,0.10063447281857642,0.5639344262295082,0.4360655737704918
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.14144440564698713,0.3666161338053644,0.0575888176494019,0.43278688524590164,0.5672131147540984
log-sigma-5-0-mm-3D_glcm_Idmn,0.1398400565391916,0.40335250853328036,0.09175099638012603,0.5737704918032787,0.4262295081967213
log-sigma-1-0-mm-3D_firstorder_10Percentile,0.1352204150563014,0.387144514285028,0.09172945365486439,0.6655737704918033,0.3344262295081967
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.12416907302191478,0.48835326602566054,0.10158685582459573,0.32459016393442625,0.6754098360655738
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.11841522221419912,0.38513701217249036,0.07844117878910359,0.32131147540983607,0.6786885245901639
wavelet-LHL_glcm_MaximumProbability,0.11339654527396939,0.34344995498657227,0.07277292062209165,0.5442622950819672,0.4557377049180328
wavelet-HHL_glcm_SumEntropy,0.1099012090926227,0.4070297970972024,0.08572308220157217,0.6262295081967213,0.3737704918032787
wavelet-LLH_glrlm_RunVariance,0.10611765774278369,0.26226229924708605,0.06884683961437986,0.5344262295081967,0.46557377049180326
wavelet-HHL_glszm_ZoneEntropy,0.09850263575085852,0.343476965688169,0.0743512190024744,0.6426229508196721,0.35737704918032787
logarithm_glszm_SizeZoneNonUniformityNormalized,0.09582966882297315,0.3975230343919247,0.06732808671784318,0.4098360655737705,0.5901639344262295
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0909488707407507,0.3285408886731602,0.0656939315130818,0.38688524590163936,0.6131147540983607
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.08895844635123104,0.6148681997321546,0.11033111867088971,0.04590163934426229,0.9540983606557377
wavelet-LHL_glcm_Autocorrelation,0.08455500075159994,0.38179433446377514,0.0657226851220327,0.32459016393442625,0.6754098360655738
wavelet-HLH_glcm_DifferenceEntropy,0.06245359035682497,0.6983653259463608,0.11726965557809288,0.06885245901639345,0.9311475409836065
wavelet-LHH_firstorder_Kurtosis,0.04746231411954342,0.2529528214444872,0.06806658410758441,0.10491803278688525,0.8950819672131147
wavelet-HHL_glcm_Idmn,0.03884528542858869,0.7632937299879268,0.12342671422703343,0.05245901639344262,0.9475409836065574
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0377984604838068,0.08168880650540813,0.022943841648335413,0.6131147540983607,0.38688524590163936
wavelet-HLL_firstorder_Minimum,0.033211919394558344,0.23584642016328872,0.05867044282302949,0.3836065573770492,0.6163934426229508
wavelet-LHL_glcm_Contrast,0.033008470957865944,0.6408252769534011,0.08147552024916659,0.07868852459016394,0.921311475409836
wavelet-HHL_firstorder_Median,0.028462604684266646,0.11928191877901555,0.025244156172267714,0.32459016393442625,0.6754098360655738
wavelet-LHL_firstorder_10Percentile,0.028361388634569683,0.10018474772572518,0.02577788378869579,0.4131147540983607,0.5868852459016394
original_glszm_SizeZoneNonUniformityNormalized,0.02707906245742351,0.8806373076396994,0.08425660469517327,0.06885245901639345,0.9311475409836065
wavelet-LHL_firstorder_Minimum,0.0270072498332717,0.16747756978031247,0.026908345261853945,0.7016393442622951,0.2983606557377049
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.025813099998034172,0.08530246002599597,0.017824943972304184,0.5114754098360655,0.4885245901639344
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.025605786592501106,0.18450995301827788,0.04058085178497344,0.09180327868852459,0.9081967213114754
wavelet-LHL_firstorder_Skewness,0.024933948434889344,0.11529539596289397,0.024742504489348963,0.5508196721311476,0.4491803278688525
exponential_glszm_ZoneVariance,0.02385693439267208,0.13355728551745416,0.03944023906407263,0.45901639344262296,0.5409836065573771
log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.023467478804488788,0.28248812834033743,0.04585485898644095,0.07868852459016394,0.921311475409836
wavelet-LHH_glcm_Imc1,0.02329816336793917,0.23367174382321537,0.04420097094071294,0.05245901639344262,0.9475409836065574
wavelet-LHL_firstorder_Median,0.023146466487446105,0.08296843792079017,0.021638957423160885,0.5180327868852459,0.4819672131147541
wavelet-HHL_firstorder_Mean,0.023069355015551372,0.09649902727454901,0.021571442028322025,0.4065573770491803,0.5934426229508196
square_glszm_SmallAreaLowGrayLevelEmphasis,0.022370442419198396,0.284115201078821,0.052495426787618454,0.04262295081967213,0.9573770491803278
wavelet-LLL_glcm_InverseVariance,0.020324097590314862,0.08417309585027397,0.015383010299041636,0.639344262295082,0.36065573770491804
wavelet-LLH_gldm_SmallDependenceEmphasis,0.020015689000753557,0.05498991101048887,0.015705742570466866,0.46885245901639344,0.5311475409836065
