feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.012085344740113283,0.08143883012235165,0.013134949179522947,0.42213114754098363,0.5778688524590164,2.8408081037699144
original_ngtdm_Strength,0.0038782000737112225,0.08560106083750725,0.01298842118586085,0.02459016393442623,0.9754098360655737,6.120569701291298
original_glszm_LargeAreaEmphasis,0.0027248453379410246,0.10200626492500305,0.012821770576905218,0.01639344262295082,0.9836065573770492,7.608437802072344
diagnostics_Image-original_Maximum,0.010892308267801007,0.08030758868902922,0.012772980219104833,0.7336065573770492,0.26639344262295084,2.6546417193472593
wavelet-LHL_firstorder_Range,0.0072928652835277125,0.06588002264499665,0.012633990324124596,0.3524590163934426,0.6475409836065574,3.842994039378757
original_glcm_Autocorrelation,0.012821638919413085,0.03727243535220623,0.012605030236324201,0.5327868852459017,0.4672131147540984,1.2458637420680752
original_firstorder_Kurtosis,0.0036270275252840677,0.12238515190780162,0.012559596735431456,0.9631147540983607,0.036885245901639344,7.833592528690141
original_gldm_DependenceNonUniformityNormalized,0.002882521490215282,0.09930595457553863,0.012512711961825707,0.03278688524590164,0.9672131147540983,7.502309422752274
wavelet-HLL_glcm_InverseVariance,0.010862450534592331,0.05760300550609827,0.012506935257345551,0.75,0.25,2.689544327540685
wavelet-LLL_glszm_GrayLevelNonUniformity,0.004801957592001716,0.07549843609333039,0.01239450968284204,0.06967213114754098,0.930327868852459,5.311017185892261
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.01839830694147613,0.041144254803657535,0.012288760344122662,0.4016393442622951,0.5983606557377049,0.8843076695655322
original_shape_Maximum2DDiameterColumn,0.019381144473054387,0.04241303618997336,0.012262787529570584,0.5655737704918032,0.4344262295081967,0.8134477534523636
wavelet-HLH_glcm_Idmn,0.012421108145633238,0.04687436711043119,0.012162055378216434,0.19262295081967212,0.8073770491803278,2.0159450340068092
log-sigma-5-0-mm-3D_firstorder_Range,0.010915672020532464,0.048864552862942216,0.011973115364362193,0.45491803278688525,0.5450819672131147,2.214910356480703
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.01108568968022333,0.061717609651386736,0.011867764152335291,0.7622950819672131,0.23770491803278687,2.885837588774672
wavelet-HLL_gldm_DependenceVariance,0.005222408260661571,0.08004541337490081,0.011862534920804312,0.7172131147540983,0.2827868852459016,5.491361948965938
wavelet-HLL_glrlm_LongRunEmphasis,0.017109568581504198,0.04109180241823197,0.011583361251904177,0.3360655737704918,0.6639344262295082,0.9940077548954458
wavelet-HHL_glszm_ZonePercentage,0.02725044889367935,0.06069091651588678,0.011419748078022,0.4959016393442623,0.5040983606557377,2.296639446880901
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.014706727489142037,0.047562672197818755,0.01130652878899427,0.7254098360655737,0.27459016393442626,1.7481839286717602
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.005174262959082591,0.06249788861721754,0.011237437326198743,0.10655737704918032,0.8934426229508197,4.3932595036214614
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.028814307737973353,0.04513947892934084,0.01110859451179702,0.5245901639344263,0.47540983606557374,-0.01760026175372695
log-sigma-3-0-mm-3D_firstorder_Entropy,0.007598200543214882,0.06493566373363137,0.011008463271052132,0.21311475409836064,0.7868852459016393,3.5685445293149383
log-sigma-4-0-mm-3D_firstorder_Skewness,0.020991052660602555,0.040414812751114366,0.010995035567213913,0.5819672131147541,0.4180327868852459,0.7059782595685921
gradient_firstorder_Kurtosis,0.012345995008182075,0.04092448480427265,0.01095133746056682,0.3770491803278688,0.6229508196721312,1.6442808641725046
square_glcm_Idmn,0.007658223245506661,0.05293190360069275,0.010854267835387123,0.1557377049180328,0.8442622950819673,3.540621064722194
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.00471979681181065,0.07158205941319466,0.010854170301241804,0.7131147540983607,0.28688524590163933,5.068133917497812
log-sigma-2-0-mm-3D_glcm_MCC,0.006331459639525262,0.054092586189508435,0.010819412351426133,0.7909836065573771,0.20901639344262296,3.5224646522289706
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.006650349170839823,0.06774410590529442,0.010818836792923815,0.1680327868852459,0.8319672131147541,4.477752551113303
wavelet-HHH_firstorder_10Percentile,0.01320900509347681,0.037763287872076036,0.010742528857261045,0.7131147540983607,0.28688524590163933,1.5472959769788466
squareroot_firstorder_10Percentile,0.006886816846390945,0.04924308331683278,0.01050450571027838,0.8237704918032787,0.1762295081967213,3.221154214987487
original_shape_Sphericity,0.006579633023433359,0.076103700324893,0.010500157905200147,0.0942622950819672,0.9057377049180327,4.849729280068088
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.04658079036740506,0.060600768253207205,0.010314153454671982,0.5614754098360656,0.4385245901639344,0.25623093747944947
lbp-3D-m2_firstorder_90Percentile,0.008424990833584287,0.04402481185272336,0.010142307729428325,0.1598360655737705,0.8401639344262295,2.7722716276867905
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.021852921823757213,0.054533549733459946,0.010115762308572349,0.35655737704918034,0.6434426229508197,1.6094256732415495
wavelet-HLL_gldm_DependenceEntropy,0.01063650286741191,0.0403392830491066,0.01007046311961712,0.29098360655737704,0.7090163934426229,2.13950527208125
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.0040841618266536945,0.07787729375064373,0.010053893773171754,0.0778688524590164,0.9221311475409836,6.533399663291437
log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.009641922766793147,0.05106438506394625,0.010043341197601025,0.7295081967213115,0.27049180327868855,2.2803595931359384
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.011379899357991361,0.04149470329284668,0.009904980057251206,0.6147540983606558,0.38524590163934425,1.730788131008045
wavelet-LLH_glcm_Correlation,0.015814232564241176,0.03322432190179825,0.009900776630358333,0.27049180327868855,0.7295081967213115,0.8875530838075073
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.007137808159230366,0.04222917214035988,0.009844827986402726,0.6926229508196722,0.3073770491803279,2.149220730816372
square_gldm_GrayLevelNonUniformity,0.012629293357251154,0.03110825940966606,0.009399760436873917,0.3483606557377049,0.6516393442622951,0.9192588815177347
squareroot_gldm_DependenceNonUniformityNormalized,0.013845208226168752,0.029109167102724313,0.009097165838636683,0.6311475409836066,0.36885245901639346,0.6430737136773956
exponential_gldm_DependenceVariance,0.009545357400068582,0.04374110296368599,0.008998394929537279,0.6147540983606558,0.38524590163934425,2.092826333123935
original_glszm_LargeAreaLowGrayLevelEmphasis,0.015913114675366533,0.02818454559892416,0.008853823847156043,0.6557377049180327,0.3442622950819672,0.4428134010755221
gradient_glcm_Imc1,0.00528862188440428,0.054248057026416066,0.008732399465910876,0.26639344262295084,0.7336065573770492,3.760372530066908
log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.005968396713686191,0.04556203860789537,0.008573393773129606,0.7254098360655737,0.27459016393442626,3.2037866002930913
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.007440706046038603,0.0393061064556241,0.008546690905583455,0.7213114754098361,0.2786885245901639,2.585960449640004
wavelet-HHH_glcm_ClusterProminence,0.019728234205089692,0.031653723269701006,0.008321410113811184,0.38524590163934425,0.6147540983606558,0.2244331074152496
wavelet-HLL_glcm_MCC,0.011271939877512282,0.029409621246159076,0.008240112688513882,0.6598360655737705,0.3401639344262295,1.230063212383228
wavelet-HHH_firstorder_Energy,0.005574735201729217,0.04690253021195531,0.00822467383677612,0.8483606557377049,0.15163934426229508,4.173006744663586
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.016147673636461114,0.029097535945475102,0.008200466379073647,0.3770491803278688,0.6229508196721312,0.48862390932353583
log-sigma-2-0-mm-3D_glcm_Contrast,0.016676595619665918,0.027600690722465515,0.008034847685203203,0.3975409836065574,0.6024590163934426,0.21146594270107558
wavelet-HLL_firstorder_Maximum,0.008486697207830959,0.025117842964828014,0.007828379175289288,0.5573770491803278,0.4426229508196721,1.3676383904264764
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.005203946187145649,0.043485029190778735,0.007819786503885599,0.29918032786885246,0.7008196721311475,3.6930881293897664
wavelet-HLH_gldm_DependenceEntropy,0.00651781011895718,0.0432908632978797,0.0077936989207959126,0.7254098360655737,0.27459016393442626,3.156515122113052
logarithm_glszm_SizeZoneNonUniformityNormalized,0.006268995353822274,0.03185050245374441,0.0077516727154679,0.5,0.5,2.5697528650726125
square_firstorder_Uniformity,0.011152817586772747,0.02389455996453762,0.0077057292997103006,0.44672131147540983,0.5532786885245902,0.8473499932177442
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformity,0.01031385110416374,0.02512559574097395,0.007434700785648369,0.5573770491803278,0.4426229508196721,1.0253418512065395
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.005768143571951417,0.030715994089841842,0.007214281997009216,0.20081967213114754,0.7991803278688525,2.6548507214957695
wavelet-HLH_firstorder_Entropy,0.016828724545441896,0.02599815621972084,0.00708885421061902,0.4016393442622951,0.5983606557377049,0.029967499689972834
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.00504767082326235,0.032088198959827424,0.007085095088959907,0.4713114754098361,0.5286885245901639,2.8209582561221014
exponential_firstorder_Skewness,0.008952488712832846,0.027000986449420453,0.00704430288038577,0.6147540983606558,0.38524590163934425,1.3737084755382813
wavelet-LHH_gldm_DependenceEntropy,0.006703182557773327,0.030648258365690708,0.007040689764598907,0.4139344262295082,0.5860655737704918,2.03501244797035
wavelet-HLH_firstorder_90Percentile,0.028758864239713137,0.0379282034933567,0.007021458566260158,0.5245901639344263,0.47540983606557374,0.17110976931179842
wavelet-LLH_glszm_SizeZoneNonUniformity,0.0156666039974719,0.0253404338657856,0.007000941132888135,0.6270491803278688,0.3729508196721312,0.26577822060659023
lbp-3D-m2_firstorder_Skewness,0.009984381865236713,0.021416124626994132,0.006659800265149538,0.5122950819672131,0.48770491803278687,0.7008892378024201
wavelet-HLH_glcm_DifferenceEntropy,0.005444149529431629,0.03006965547800064,0.006622583863012778,0.5737704918032787,0.4262295081967213,2.6470149980405595
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.007005972550393716,0.023350802510976792,0.006424497495166141,0.5122950819672131,0.48770491803278687,1.7285880898425912
lbp-3D-k_glrlm_RunLengthNonUniformity,0.013118955859089938,0.01963037135079503,0.006344018782560819,0.46311475409836067,0.5368852459016393,-0.06840005044302988
log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.006220731179346329,0.036715182736516,0.0063266159810327904,0.7295081967213115,0.27049180327868855,2.6126422470806347
squareroot_ngtdm_Coarseness,0.003919148836399381,0.02924466984346509,0.006167724643474379,0.44672131147540983,0.5532786885245902,3.0100915591690085
wavelet-LHH_glcm_ClusterShade,0.002631226408879318,0.047106412164866926,0.0061288381904278265,0.22950819672131148,0.7704918032786885,5.508289682575961
