feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
wavelet-HHH_gldm_SmallDependenceEmphasis,0.005654006825748498,0.014581551181363466,0.002926354705033251,0.6229508196721312,0.3770491803278688
wavelet-HHH_glszm_LargeAreaEmphasis,0.0035888490495800335,0.010919248952639009,0.002777088270126227,0.6098360655737705,0.3901639344262295
wavelet-LHH_gldm_DependenceEntropy,0.0020784322006408766,0.014861004541835428,0.0026820715268909764,0.6098360655737705,0.3901639344262295
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.0010077927359044205,0.01888326670891729,0.0026289879890353425,0.3737704918032787,0.6262295081967213
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.0032281090791654345,0.011437777322098554,0.0024971272020132603,0.5704918032786885,0.42950819672131146
exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.0032219302945221164,0.010588332055485808,0.00224447003996597,0.5377049180327869,0.46229508196721314
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.0026470555155936634,0.009462172419880517,0.0022177606214253557,0.6098360655737705,0.3901639344262295
lbp-2D_gldm_DependenceVariance,0.0023895376735917585,0.009675391514647344,0.002192185381031841,0.6426229508196721,0.35737704918032787
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.002026565703565719,0.011197512915919106,0.001976135458305673,0.3836065573770492,0.6163934426229508
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.001957477555269077,0.010972273916304403,0.0019212961060287572,0.6819672131147541,0.3180327868852459
wavelet-LHH_gldm_SmallDependenceEmphasis,0.0014441487272964816,0.010383887630196114,0.001909290589543866,0.7868852459016393,0.21311475409836064
lbp-3D-m1_firstorder_Kurtosis,0.0029820477756143586,0.010247315287469973,0.0018743457959318123,0.4721311475409836,0.5278688524590164
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.0026239357051522096,0.008106960619188612,0.0018040209670362776,0.7049180327868853,0.29508196721311475
wavelet-LLL_gldm_SmallDependenceEmphasis,0.0023830988787292163,0.00875741551451938,0.0017432930419573238,0.4262295081967213,0.5737704918032787
original_gldm_SmallDependenceEmphasis,0.002351671533199344,0.006834535946982214,0.0016588297394819341,0.4819672131147541,0.5180327868852459
original_glszm_LargeAreaEmphasis,0.003019957255038432,0.006976817014510743,0.0015739317038870727,0.5836065573770491,0.4163934426229508
wavelet-HHH_glszm_ZonePercentage,0.0019211077526385346,0.007222653292501491,0.001540229803600088,0.5606557377049181,0.43934426229508194
Age,0.0009605603883744936,0.010345043554461881,0.0015388934167811332,0.2819672131147541,0.7180327868852459
original_glszm_LargeAreaLowGrayLevelEmphasis,0.0018714841917852035,0.008358280939282849,0.001535264031383666,0.5475409836065573,0.4524590163934426
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0019707618577293495,0.007744503882749995,0.0015142838561161825,0.6196721311475409,0.380327868852459
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.0012031155519688893,0.008288152401873958,0.0014987983604146837,0.6655737704918033,0.3344262295081967
