feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.002341524948117472,0.040933486048452324,0.0058877897101811865,0.14098360655737704,0.8590163934426229
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.004178951361104963,0.025292271068319678,0.0038034262596974987,0.4131147540983607,0.5868852459016394
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.003981058199903317,0.022404516502283513,0.0035356580890371844,0.4131147540983607,0.5868852459016394
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.003972632164687837,0.020209740952122957,0.002999189850245914,0.42950819672131146,0.5704918032786885
wavelet-LLH_firstorder_10Percentile,0.003063219274093396,0.010633806461119093,0.0022165827010468225,0.6819672131147541,0.3180327868852459
wavelet-LHL_firstorder_Skewness,0.0015534231182744592,0.015294589879340492,0.0020309645436173305,0.5049180327868853,0.49508196721311476
logarithm_glszm_SizeZoneNonUniformityNormalized,0.001690224281269827,0.013999299864517525,0.001971345686892464,0.4098360655737705,0.5901639344262295
log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.0017169476464854996,0.013390202695154585,0.0019326990256181991,0.30491803278688523,0.6950819672131148
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.0019710324837436868,0.012623609564616344,0.001906382009888551,0.4491803278688525,0.5508196721311476
wavelet-HHH_glszm_LargeAreaEmphasis,0.0014748602850380784,0.013067070009419694,0.0019061919786722236,0.4918032786885246,0.5081967213114754
log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.0021765034464199845,0.012294867186137709,0.0018310912832770793,0.5147540983606558,0.4852459016393443
log-sigma-1-0-mm-3D_firstorder_10Percentile,0.0021053066917830618,0.008269147702958436,0.0018202305776751889,0.6459016393442623,0.3540983606557377
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.0018109047962824973,0.011675371732708299,0.0018142620736754716,0.4524590163934426,0.5475409836065573
log-sigma-1-0-mm-3D_firstorder_Uniformity,0.0019601349341643727,0.011461022806179244,0.0017526957006307295,0.49508196721311476,0.5049180327868853
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.000704451923552623,0.01952317371207755,0.001736416388733086,0.1540983606557377,0.8459016393442623
log-sigma-2-0-mm-3D_firstorder_Uniformity,0.002133130898436515,0.01013352016932913,0.0016970148629026087,0.5606557377049181,0.43934426229508194
wavelet-HHH_gldm_SmallDependenceEmphasis,0.0013540628426289612,0.01609178092330694,0.001615096877399028,0.5245901639344263,0.47540983606557374
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0008401510842966559,0.01354610915237572,0.001579207704983015,0.35737704918032787,0.6426229508196721
log-sigma-5-0-mm-3D_glcm_Idn,0.0016513290671606882,0.0094729807600379,0.0015729520498297166,0.5868852459016394,0.4131147540983607
wavelet-LHL_firstorder_Median,0.0015179918275802068,0.009374764739186503,0.0013799011096755343,0.5442622950819672,0.4557377049180328
original_gldm_SmallDependenceEmphasis,0.0012572719486240401,0.009190719581674785,0.001364996691475486,0.4852459016393443,0.5147540983606558
original_glszm_SmallAreaHighGrayLevelEmphasis,0.0006902433820047367,0.01661501252412563,0.0013426753203145908,0.2,0.8
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.0010870899655603331,0.009885886052506976,0.001339464402097411,0.3180327868852459,0.6819672131147541
log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.0016152321810361287,0.0066143874416593465,0.0012986292786966727,0.6885245901639344,0.3114754098360656
wavelet-HHH_glszm_ZonePercentage,0.0012106086061582767,0.008047946831211447,0.0012752892857971353,0.5114754098360655,0.4885245901639344
wavelet-HHL_glszm_ZoneEntropy,0.0012548186298661102,0.006215659707086161,0.001236681890583713,0.639344262295082,0.36065573770491804
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.0001868228233103512,0.019828723203972914,0.0012277498769389253,0.20655737704918034,0.6852459016393443
wavelet-LHL_glcm_ClusterShade,0.0008973220934617605,0.009945117014576682,0.0012250781377872325,0.49508196721311476,0.5049180327868853
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.0018255158968095188,0.008027901390451007,0.0012190911287938981,0.5016393442622951,0.49836065573770494
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0010922896836387645,0.008757070368446876,0.0012080195141179798,0.5016393442622951,0.49836065573770494
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0013698880975527095,0.006009851223789156,0.0012076158280541545,0.6131147540983607,0.38688524590163936
wavelet-LLH_firstorder_Median,0.0013829600813483243,0.005880819889862323,0.001188050979476984,0.7213114754098361,0.2786885245901639
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0011108021093489504,0.005954784177010879,0.0011678445924589093,0.4852459016393443,0.5147540983606558
exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.001113177243721842,0.00827627510539969,0.0011672048770076152,0.5081967213114754,0.4918032786885246
wavelet-HHL_firstorder_Median,0.0008297414269031615,0.007543298316304572,0.0011629063844951259,0.42295081967213116,0.5770491803278689
lbp-3D-m2_firstorder_RootMeanSquared,0.0013802505170989181,0.006334835821180604,0.001136037853780937,0.6721311475409836,0.32786885245901637
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.0009229377405039273,0.006819228191743605,0.0010938602166281576,0.2983606557377049,0.7016393442622951
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.001126174007517146,0.006932353265583515,0.0010769265250108297,0.580327868852459,0.419672131147541
gradient_firstorder_10Percentile,0.0012599518699071715,0.005579133239371004,0.0010747379578174793,0.6721311475409836,0.32786885245901637
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0014402383533621312,0.006919444420491345,0.0010620303802544974,0.5311475409836065,0.46885245901639344
wavelet-LLH_firstorder_Kurtosis,0.0007957547432296912,0.009056891884538345,0.0010497827435361443,0.24262295081967214,0.7573770491803279
wavelet-LLL_gldm_SmallDependenceEmphasis,0.0008467974925098118,0.006773408447697875,0.0010190229977855908,0.4163934426229508,0.5836065573770491
wavelet-LLL_gldm_DependenceVariance,0.0010012322410840454,0.006119584321277216,0.001008380727844542,0.7475409836065574,0.25245901639344265
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0007255360872525773,0.009561092630028724,0.0010036707544130248,0.18360655737704917,0.8163934426229508
square_glszm_SmallAreaLowGrayLevelEmphasis,0.00029886740358373666,0.009757398684014333,0.0009981692253489456,0.04918032786885246,0.9508196721311475
wavelet-HHL_glszm_SizeZoneNonUniformity,0.0004265977560263891,0.010155286681838334,0.0009926346102834673,0.38688524590163936,0.6131147540983607
wavelet-HHL_glcm_SumEntropy,0.0009887697257568633,0.005384116132627241,0.0009619465837641909,0.6098360655737705,0.3901639344262295
wavelet-LLH_firstorder_InterquartileRange,0.0012350985050746757,0.005153071138192899,0.0009615101634905433,0.5409836065573771,0.45901639344262296
gradient_glrlm_RunLengthNonUniformity,0.001111217085630385,0.005281033335486427,0.0009564861689957195,0.7081967213114754,0.29180327868852457
log-sigma-5-0-mm-3D_glcm_Idmn,0.0008488109915679012,0.006806420011562295,0.000921841198129183,0.5672131147540984,0.43278688524590164
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.0013224817006681773,0.0065930260682944206,0.0009164468668062193,0.5081967213114754,0.4918032786885246
log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.0007810423917897605,0.006539599925308721,0.0009146072739196888,0.32786885245901637,0.6721311475409836
wavelet-HHL_glcm_Idmn,0.0002234152667458191,0.010547755233710631,0.0008919759123616133,0.08524590163934426,0.9147540983606557
original_shape_SurfaceVolumeRatio,0.0004298132795625328,0.00825945133692585,0.0008753799284717171,0.521311475409836,0.4786885245901639
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.000853958178377428,0.005250487526645884,0.0008592298422977656,0.5147540983606558,0.4852459016393443
wavelet-LLH_firstorder_Mean,0.0009339679584904759,0.004519327329908265,0.0008460032172125918,0.7344262295081967,0.26557377049180325
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0005638653003199402,0.00660380722314585,0.0008424665799959002,0.3737704918032787,0.6262295081967213
wavelet-LLL_gldm_GrayLevelNonUniformity,0.0007360924724456055,0.006641078947577626,0.0008406726652193426,0.49836065573770494,0.5016393442622951
original_glszm_LargeAreaLowGrayLevelEmphasis,0.0006972177605694315,0.005587306032539346,0.0008385625617621188,0.4918032786885246,0.5081967213114754
