feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
Age,0.30409115495468353,1.152770077532676,0.23172077363381813,0.4819672131147541,0.5180327868852459
diagnostics_Image-original_Mean,0.27088142672103366,0.9747961159533438,0.19015194291411142,0.4786885245901639,0.521311475409836
gradient_ngtdm_Strength,0.2047487426460067,0.8366828735050734,0.16757792479110706,0.38688524590163936,0.6131147540983607
wavelet-LHH_firstorder_Skewness,0.20329915993037836,1.0713328971092402,0.16202913984489745,0.4786885245901639,0.521311475409836
lbp-3D-m2_firstorder_Maximum,0.17887679436917936,0.4090175018472892,0.0896669531747502,0.5377049180327869,0.46229508196721314
square_firstorder_Kurtosis,0.166857646270531,1.2012620127914166,0.14272373560277438,0.4131147540983607,0.5868852459016394
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.16558150838528748,0.68052112959504,0.12638526392185595,0.46557377049180326,0.5344262295081967
logarithm_glszm_ZoneEntropy,0.1624603147694631,0.6439804916632433,0.12571757868763206,0.49508196721311476,0.5049180327868853
squareroot_glszm_GrayLevelNonUniformityNormalized,0.16177527374712355,0.6174217723163974,0.11846298239156856,0.4885245901639344,0.5114754098360655
logarithm_glszm_SizeZoneNonUniformityNormalized,0.15745930588036391,0.6793018917367633,0.12892603167578234,0.4557377049180328,0.5442622950819672
lbp-2D_firstorder_90Percentile,0.15592896009169854,0.21655282898899716,0.04882569204110732,0.39344262295081966,0.6065573770491803
gradient_glszm_ZoneEntropy,0.14990027051117097,0.6213549175129781,0.11919122467453089,0.5409836065573771,0.45901639344262296
gradient_ngtdm_Busyness,0.14863102196602462,0.8377188428833703,0.12968330833328828,0.49836065573770494,0.5016393442622951
gradient_glszm_SmallAreaHighGrayLevelEmphasis,0.14411136033197922,0.926530716258734,0.12442137626933364,0.46885245901639344,0.5311475409836065
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.14246198572046875,0.916513930177352,0.14042477673612622,0.659016393442623,0.34098360655737703
wavelet-HHH_glcm_DifferenceEntropy,0.1419190562999322,1.05124720250738,0.12275917668101458,0.36065573770491804,0.639344262295082
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.1396571022502505,0.6054487692091489,0.1108608261111708,0.5573770491803278,0.4426229508196721
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.1387575210549305,0.7469449642185139,0.1142824441897552,0.40327868852459015,0.5967213114754099
wavelet-HLH_glcm_MCC,0.13805478560817322,0.8329420080875689,0.11582927170023415,0.39344262295081966,0.6065573770491803
squareroot_glszm_GrayLevelNonUniformity,0.13547515105213467,0.5150581929936129,0.08832760866893005,0.47540983606557374,0.5245901639344263
square_gldm_DependenceNonUniformityNormalized,0.13068570225919726,0.5580380797189188,0.08118019780115239,0.46557377049180326,0.5344262295081967
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.12560166553592436,0.8310765310156477,0.11333134485370269,0.4819672131147541,0.5180327868852459
exponential_glszm_ZoneVariance,0.12392783817306892,0.5260186408552991,0.10014777915873431,0.6163934426229508,0.3836065573770492
Sex,0.12383161679357642,0.14387573734921635,0.0175085798105693,0.43278688524590164,0.5672131147540984
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.12276085921420057,0.37229887944263773,0.08008243549613407,0.4852459016393443,0.5147540983606558
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.12225279382816095,0.417457128626465,0.0871301866089526,0.4721311475409836,0.5278688524590164
wavelet-HLH_glcm_DifferenceEntropy,0.11983530487147598,0.8130573154521901,0.1082033127628644,0.46557377049180326,0.5344262295081967
wavelet-LHH_gldm_DependenceEntropy,0.11796639279922584,0.36667710090809424,0.08354998569097445,0.521311475409836,0.4786885245901639
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.11498042860892574,0.28856961343885296,0.07661288154920887,0.580327868852459,0.419672131147541
wavelet-LHH_glcm_ClusterShade,0.11186471518878942,0.5740046364264034,0.09368004861866774,0.5049180327868853,0.49508196721311476
wavelet-LHH_glcm_SumSquares,0.1097719250589128,1.3417525049704149,0.1434115125210792,0.2262295081967213,0.7737704918032787
gradient_glszm_GrayLevelNonUniformityNormalized,0.10936451827336895,0.3300677851716488,0.07502270800577467,0.5836065573770491,0.4163934426229508
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.10896757542144096,0.6567856508326401,0.08196874253826898,0.39344262295081966,0.6065573770491803
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.10818198474461176,0.44217211927602773,0.08813775409003075,0.3737704918032787,0.6262295081967213
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.1074645075280476,0.45026979628872016,0.07619410058884762,0.5409836065573771,0.45901639344262296
square_glszm_SmallAreaHighGrayLevelEmphasis,0.10665323718895657,0.42638687540461573,0.0770829872361445,0.521311475409836,0.4786885245901639
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.1066272411923115,0.46077671792543,0.08716813988293899,0.5016393442622951,0.49836065573770494
gradient_glszm_HighGrayLevelZoneEmphasis,0.1064326095908981,0.8287154411306913,0.08845428615025584,0.3836065573770492,0.6163934426229508
wavelet-LHH_firstorder_Kurtosis,0.1051813961028212,0.6732996728450912,0.09544472044565047,0.5409836065573771,0.45901639344262296
logarithm_glszm_GrayLevelNonUniformityNormalized,0.10516916259039275,0.27439272661899555,0.06511364784252324,0.43934426229508194,0.5606557377049181
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.10494514145704587,0.5953614121599734,0.10982822246973578,0.5016393442622951,0.49836065573770494
exponential_glszm_GrayLevelNonUniformityNormalized,0.10459531086885479,0.2327188364065407,0.06324275999453603,0.5901639344262295,0.4098360655737705
gradient_gldm_DependenceVariance,0.10420724608392208,0.3597521997028897,0.07035498654832878,0.4491803278688525,0.5508196721311476
