feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.10432966653583321,0.534058713836632,0.07761144266916026,0.49508196721311476,0.5049180327868853
Sex,0.10119021914782636,0.11756946868174552,0.014307307567114173,0.43278688524590164,0.5672131147540984
gradient_ngtdm_Busyness,0.09571267670274293,0.5394588001623255,0.08351107595212168,0.5016393442622951,0.49836065573770494
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.07715320482863096,0.27824638115308997,0.05692763156894143,0.5081967213114754,0.4918032786885246
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0767939074734575,0.4585979326721493,0.05809760241083826,0.5770491803278689,0.42295081967213116
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.07659951076245745,0.34734318661100605,0.0611022542560881,0.4426229508196721,0.5573770491803278
wavelet-HHH_glszm_LargeAreaEmphasis,0.07520357598909783,0.4893607375985291,0.06876801816690793,0.4262295081967213,0.5737704918032787
gradient_firstorder_Minimum,0.07167641716736337,0.11367406183794125,0.022652009384770223,0.39672131147540984,0.6032786885245902
lbp-3D-m1_firstorder_InterquartileRange,0.07097036594601988,0.34664351338402877,0.05867035086309803,0.31475409836065577,0.6852459016393443
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.06928927277856654,0.30489081718212807,0.056257255079590826,0.4852459016393443,0.5147540983606558
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.06910466678001759,0.47471477393374983,0.05846489349076663,0.5311475409836065,0.46885245901639344
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.06790539876313047,0.35022011489623234,0.053898522517849747,0.5311475409836065,0.46885245901639344
original_glszm_SizeZoneNonUniformity,0.06769528567079532,0.3818274063011537,0.051976676369850476,0.5081967213114754,0.4918032786885246
wavelet-LHH_firstorder_Mean,0.0674274577615656,0.2876946231078359,0.051339475865996666,0.4819672131147541,0.5180327868852459
lbp-3D-m1_firstorder_Median,0.06594334111580698,0.08316768727906745,0.013793990686351508,0.6131147540983607,0.38688524590163936
original_glszm_SizeZoneNonUniformityNormalized,0.06586628950140709,0.30144823500530277,0.0503284176978849,0.5606557377049181,0.43934426229508194
log-sigma-5-0-mm-3D_glcm_Idmn,0.06524543026227293,0.21604543938255463,0.04529076752820962,0.7934426229508197,0.20655737704918034
wavelet-LHH_firstorder_Kurtosis,0.0649458350084434,0.41573900978733436,0.058933778179085836,0.45901639344262296,0.5409836065573771
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.06407555535025343,0.38620576038712584,0.04819959221069431,0.6065573770491803,0.39344262295081966
wavelet-LLH_glszm_ZoneEntropy,0.06386497286584855,0.2720938678117615,0.050358967021554124,0.5147540983606558,0.4852459016393443
log-sigma-5-0-mm-3D_firstorder_Maximum,0.06331771459775498,0.24377073321254855,0.046497601645527804,0.5377049180327869,0.46229508196721314
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.06289134536162419,0.40544239678545524,0.0525825812541723,0.4459016393442623,0.5540983606557377
squareroot_glszm_SizeZoneNonUniformity,0.06147633911297404,0.22777615930526388,0.04006926857987289,0.5442622950819672,0.4557377049180328
wavelet-HHL_firstorder_Maximum,0.06093198399705364,0.35113876073561484,0.049728705110908586,0.4262295081967213,0.5737704918032787
original_shape_Maximum2DDiameterSlice,0.060910690008837726,0.18402831587424215,0.044661024775268794,0.5868852459016394,0.4131147540983607
wavelet-HHL_gldm_DependenceEntropy,0.060590584121597055,0.34062732048525046,0.045417729462758245,0.5180327868852459,0.4819672131147541
squareroot_glszm_SmallAreaEmphasis,0.05968630638917838,0.221630723533051,0.045861745846127684,0.5704918032786885,0.42950819672131146
lbp-3D-m1_firstorder_Skewness,0.05951447254918969,0.29625838815653904,0.046953474676271194,0.4786885245901639,0.521311475409836
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.05913792317487036,0.21998056056976092,0.04635986159789674,0.5114754098360655,0.4885245901639344
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.05890377381658635,0.28201648380081396,0.04673951739903919,0.4786885245901639,0.521311475409836
wavelet-HHH_firstorder_Mean,0.05817144194353525,0.2764786331157133,0.05044353090211353,0.46557377049180326,0.5344262295081967
wavelet-HHH_glszm_GrayLevelNonUniformity,0.05767548793556715,0.36749887596603054,0.050535856003191215,0.521311475409836,0.4786885245901639
wavelet-HHH_glszm_ZoneEntropy,0.057643715669711236,0.22928911795578694,0.04366507576515345,0.5081967213114754,0.4918032786885246
wavelet-HHL_glszm_SizeZoneNonUniformity,0.05688334216587007,0.2829864962494879,0.04940486260895389,0.5081967213114754,0.4918032786885246
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.05634073529883819,0.24346966878456563,0.04605874672101039,0.49836065573770494,0.5016393442622951
wavelet-HHL_glszm_ZoneEntropy,0.05484300054857401,0.22823301334400276,0.04163712910099395,0.47540983606557374,0.5245901639344263
wavelet-HLH_firstorder_Maximum,0.054727202615819565,0.325868683674485,0.044671641803430376,0.6,0.4
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.05414620637582421,0.32271292366209564,0.04540900682028773,0.46229508196721314,0.5377049180327869
wavelet-HLL_glszm_SmallAreaEmphasis,0.053393409064751554,0.2956923869616311,0.043524844136629,0.5606557377049181,0.43934426229508194
log-sigma-2-0-mm-3D_firstorder_Skewness,0.053239093450628126,0.21872750313738357,0.037239033370614266,0.5311475409836065,0.46885245901639344
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.05322338501642525,0.31989456146685236,0.04589079896090309,0.4557377049180328,0.5442622950819672
wavelet-LLL_glcm_Idmn,0.052660595635020666,0.2554472986534774,0.04139036114101801,0.4524590163934426,0.5475409836065573
lbp-3D-k_firstorder_90Percentile,0.05197531704360237,0.2254244465917777,0.0393293197252915,0.4721311475409836,0.5278688524590164
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.051662908086905115,0.21677352814112869,0.038466004955951774,0.5934426229508196,0.4065573770491803
logarithm_glszm_SizeZoneNonUniformity,0.05087910801429149,0.19363388943443605,0.037666707099874554,0.419672131147541,0.580327868852459
wavelet-HHL_glszm_ZonePercentage,0.050604199617149716,0.38289110680872124,0.04733334571257526,0.4819672131147541,0.5180327868852459
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.05042540764432305,0.25159968261653165,0.03941649257454602,0.4098360655737705,0.5901639344262295
wavelet-HHH_firstorder_Entropy,0.050159655722769855,0.366373672315011,0.04632496618038016,0.7180327868852459,0.2819672131147541
wavelet-LLL_gldm_DependenceVariance,0.049332828004513614,0.17833781962401968,0.03784450911617855,0.49508196721311476,0.5049180327868853
original_firstorder_Maximum,0.04878319619774362,0.21802643007317102,0.03790279752302676,0.5606557377049181,0.43934426229508194
log-sigma-5-0-mm-3D_firstorder_Range,0.04837074576346542,0.26015489004850084,0.04009915059138313,0.5049180327868853,0.49508196721311476
log-sigma-5-0-mm-3D_glcm_Idn,0.04815584644699019,0.18898146297253693,0.03837602361976987,0.6229508196721312,0.3770491803278688
wavelet-HHL_glcm_ClusterProminence,0.04801439125065074,0.5335695799271531,0.047383022277164594,0.4491803278688525,0.5508196721311476
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.04785901600897248,0.15407348910901034,0.036214125496746345,0.4819672131147541,0.5180327868852459
squareroot_ngtdm_Coarseness,0.047735739639771305,0.16017061843780447,0.03156620667135159,0.4852459016393443,0.5147540983606558
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.04699702086557988,0.16753832375940708,0.03834502422014013,0.5967213114754099,0.40327868852459015
log-sigma-1-0-mm-3D_firstorder_Maximum,0.046958763898474705,0.21771031372524927,0.03545016318820517,0.5606557377049181,0.43934426229508194
wavelet-HHL_glcm_SumEntropy,0.046911268849283094,0.21038506844699242,0.04001021928307374,0.5114754098360655,0.4885245901639344
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.04663652746251324,0.2076713411984539,0.035160516752363556,0.5573770491803278,0.4426229508196721
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.04595129952906488,0.14439607377962002,0.036097619741719454,0.5442622950819672,0.4557377049180328
original_glszm_LargeAreaHighGrayLevelEmphasis,0.04583931937475922,0.20427303721088622,0.03376832572001773,0.4360655737704918,0.5639344262295082
wavelet-HHL_gldm_DependenceVariance,0.045247434715481864,0.2947641912869001,0.035961661332873394,0.5409836065573771,0.45901639344262296
wavelet-LLH_glszm_GrayLevelNonUniformity,0.04522363271344669,0.19070113884817075,0.03505508492348417,0.5147540983606558,0.4852459016393443
wavelet-LHH_gldm_DependenceEntropy,0.044004776454874536,0.1367808532048973,0.031166490352864496,0.521311475409836,0.4786885245901639
log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.04400175262869039,0.17231996396953364,0.023099261208409518,0.5245901639344263,0.47540983606557374
z_center,0.043968125438872026,0.2559867907045889,0.038149473773783596,0.4918032786885246,0.5081967213114754
lbp-3D-k_glcm_Imc1,0.04379233779258607,0.1916567773609381,0.03473938397806186,0.49836065573770494,0.5016393442622951
