feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.1552446245842261,0.5677443966083229,0.09835257779811753,0.5081967213114754,0.4918032786885246
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.14099188904520743,0.429030593354255,0.08793079956329555,0.7114754098360656,0.28852459016393445
wavelet-HLL_gldm_LargeDependenceEmphasis,0.18542618831731553,0.47346203004126436,0.08646472281757607,0.6262295081967213,0.3737704918032787
original_ngtdm_Strength,0.2303267666637388,0.45867712642997505,0.07862242710006408,0.4360655737704918,0.5639344262295082
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.11451708219931694,0.23648019064217807,0.06498866239844814,0.4,0.6
wavelet-HHH_glszm_LargeAreaEmphasis,0.11300857106434395,0.29640382567420603,0.06135443758717318,0.6852459016393443,0.31475409836065577
wavelet-LLH_glcm_ClusterShade,0.09084644786465428,0.2116261415183544,0.05504007756132288,0.4426229508196721,0.5573770491803278
log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.11004194083843431,0.21239874463528394,0.05349540925015461,0.4491803278688525,0.5508196721311476
wavelet-HHH_glcm_Autocorrelation,0.17188227951120533,0.30994335501454773,0.05166079417677267,0.5278688524590164,0.4721311475409836
lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.20169312339071493,0.3878712165355682,0.04843707845306694,0.3737704918032787,0.6262295081967213
lbp-3D-m1_firstorder_Kurtosis,0.11083344870666811,0.2742986428365111,0.04778462250516802,0.6131147540983607,0.38688524590163936
lbp-3D-k_firstorder_RootMeanSquared,0.13583843663623407,0.28248960468918083,0.04748977146724989,0.4426229508196721,0.5573770491803278
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.16190400585020526,0.2887354562571272,0.04582294471173208,0.5180327868852459,0.4819672131147541
original_glszm_ZoneEntropy,0.05030470123651179,0.18051248958334326,0.04402344622476936,0.25573770491803277,0.7442622950819672
lbp-2D_glrlm_RunLengthNonUniformity,0.03457446693238174,0.20150091543793677,0.043920317744614565,0.13442622950819672,0.8655737704918033
lbp-3D-k_firstorder_Skewness,0.05514686123840507,0.16709552811458706,0.03604888763798491,0.23934426229508196,0.760655737704918
wavelet-LLH_ngtdm_Strength,0.09185565414096487,0.18255580361699686,0.03524200128898438,0.5573770491803278,0.4426229508196721
original_glszm_SizeZoneNonUniformityNormalized,0.052248327637129464,0.1747059217095375,0.03432414037616731,0.4852459016393443,0.5147540983606558
log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.10988371182406761,0.22825064060278236,0.03419281707705045,0.380327868852459,0.6196721311475409
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.03899248022422746,0.12123442994430661,0.03308223420236385,0.5639344262295082,0.4360655737704918
square_glrlm_LongRunHighGrayLevelEmphasis,0.030473808108294607,0.17111708272248508,0.0318560359032813,0.1377049180327869,0.8622950819672132
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.11057130268268814,0.1627527871914208,0.030565161359282902,0.5245901639344263,0.47540983606557374
logarithm_ngtdm_Strength,0.0566805563375934,0.13261934466660022,0.030237073666582674,0.4918032786885246,0.5081967213114754
lbp-2D_firstorder_Kurtosis,0.0550060212557036,0.16227031692862512,0.02997479471793654,0.5737704918032787,0.4262295081967213
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.08651845649053476,0.17346046118065714,0.029834348801759565,0.5967213114754099,0.40327868852459015
wavelet-LLH_ngtdm_Busyness,0.037682485264955004,0.12772428389638663,0.028797295881722616,0.6295081967213115,0.3704918032786885
square_glrlm_RunLengthNonUniformity,0.02870225363343834,0.12106877125799656,0.028393791418219204,0.18032786885245902,0.819672131147541
squareroot_firstorder_InterquartileRange,0.028484032741946243,0.10748142467811704,0.02713915733171976,0.24262295081967214,0.7573770491803279
wavelet-HHH_glszm_ZonePercentage,0.05019881551106246,0.14153413651511074,0.026500289105811082,0.7147540983606557,0.28524590163934427
wavelet-HLL_firstorder_Skewness,0.15333447437959374,0.22345593044534326,0.02518229347391782,0.4721311475409836,0.5278688524590164
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.022361544130492166,0.11645653817802668,0.024753593985710694,0.16393442622950818,0.8360655737704918
wavelet-HLL_glcm_MCC,0.03102546715870743,0.14771460045129062,0.0243623909530037,0.7245901639344262,0.2754098360655738
wavelet-LHL_glcm_Correlation,0.049419379061706376,0.10799725413322449,0.023904798443878914,0.46557377049180326,0.5344262295081967
wavelet-HHL_glcm_SumEntropy,0.03507216334329216,0.10868586909025907,0.02331781067757385,0.380327868852459,0.6196721311475409
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.03172776322602676,0.1250550776720047,0.02277317611864415,0.3639344262295082,0.6360655737704918
wavelet-LLH_glszm_SizeZoneNonUniformity,0.02519806426198633,0.12220365349203348,0.022752155741930635,0.7311475409836066,0.26885245901639343
squareroot_glszm_GrayLevelNonUniformityNormalized,0.02398102272201146,0.10620003154501319,0.022545277400586768,0.22295081967213115,0.7770491803278688
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.014305087547108065,0.11388494413346052,0.022486911182352676,0.8754098360655738,0.12459016393442623
wavelet-HLH_firstorder_Mean,0.03739335364782725,0.1170518338959664,0.02219679092970159,0.28852459016393445,0.7114754098360656
wavelet-HLL_glcm_ClusterShade,0.027576389878369953,0.12012176299467683,0.02181721307288714,0.7016393442622951,0.2983606557377049
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.042061074072884404,0.10929037750465795,0.021476540317070466,0.4262295081967213,0.5737704918032787
wavelet-LLH_glcm_MaximumProbability,0.02450027586915147,0.08577789220958948,0.02139484485684893,0.6360655737704918,0.3639344262295082
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.09511918399574569,0.13416355224326254,0.020592053599282952,0.5147540983606558,0.4852459016393443
wavelet-HLL_glszm_GrayLevelVariance,0.021461513874166813,0.09346814755350351,0.0204522418483962,0.8327868852459016,0.16721311475409836
square_gldm_GrayLevelNonUniformity,0.017629884622792615,0.09200486805289984,0.019714288350396736,0.24918032786885247,0.7508196721311475
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.0319786131441532,0.09953451871871949,0.01934192368717051,0.6065573770491803,0.39344262295081966
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.016991383375340424,0.09127434669062495,0.019339162286487747,0.580327868852459,0.419672131147541
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.016949619594427055,0.10865554263815284,0.018945004774649478,0.8229508196721311,0.17704918032786884
wavelet-LHL_firstorder_Skewness,0.01711178538259728,0.08774143241345883,0.018897567400894436,0.7868852459016393,0.21311475409836064
wavelet-HHL_glszm_LargeAreaEmphasis,0.035456709312290315,0.10923426831141114,0.01881132516505474,0.6622950819672131,0.3377049180327869
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.021427555797591074,0.07515498232096433,0.018637833790230086,0.419672131147541,0.580327868852459
log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.009330889440897359,0.09953160711098462,0.018140307600608686,0.21967213114754097,0.780327868852459
wavelet-LLH_firstorder_Median,0.022161767086655397,0.07837492443621158,0.018060627046166882,0.6295081967213115,0.3704918032786885
lbp-3D-k_glszm_SizeZoneNonUniformity,0.06869666261138144,0.12007954638451337,0.018013138023182874,0.4,0.6
log-sigma-2-0-mm-3D_firstorder_90Percentile,0.050574776729599445,0.07885572647675872,0.017734852689007426,0.4360655737704918,0.5639344262295082
