feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness
lbp-3D-k_glrlm_RunLengthNonUniformity,0.01765155863925265,0.09498726256191731,0.018623428611274726,0.21721311475409835,0.7827868852459017,2.478280183181986
log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.019814934694479196,0.08218580435961485,0.01841586542870049,0.3483606557377049,0.6516393442622951,1.8883915696008668
wavelet-LHH_glcm_Idmn,0.005743395788137074,0.1364918527007103,0.017841673073480575,0.045081967213114756,0.9549180327868853,6.5674203438624685
wavelet-LHL_firstorder_Kurtosis,0.0023961352337090697,0.133790694065392,0.01725514415252667,0.020491803278688523,0.0,7.319185017966853
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.015315479305114779,0.0856818600744009,0.017243362185660648,0.7336065573770492,0.26639344262295084,2.801138021810139
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.007189354846009702,0.13123095974326135,0.017114349656335376,0.05327868852459016,0.9467213114754098,6.395721855414174
wavelet-HHH_firstorder_Mean,0.00954745360705467,0.13150843256153166,0.017098593308638842,0.27459016393442626,0.7254098360655737,4.85441942882067
squareroot_glszm_GrayLevelNonUniformityNormalized,0.016849154078470326,0.08582105480134487,0.016614933467796873,0.5655737704918032,0.4344262295081967,1.573161938119513
wavelet-HHL_glszm_GrayLevelNonUniformity,0.027913077496541837,0.08190849497914314,0.016554042579579348,0.5573770491803278,0.4426229508196721,1.35740405607874
wavelet-HLL_gldm_DependenceEntropy,0.010921217214743609,0.09492038413882256,0.016304113654037958,0.26639344262295084,0.7336065573770492,3.7120419254736823
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.010628278337869416,0.12331036739051342,0.016276555859982042,0.9016393442622951,0.09836065573770492,5.53753765810025
log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.01567470140793344,0.06470673916861415,0.016224789233495934,0.1885245901639344,0.8114754098360656,2.264833495288351
wavelet-LLL_gldm_DependenceEntropy,0.015199103892063264,0.0893103390187025,0.016187015204595777,0.6885245901639344,0.3114754098360656,2.486033570905801
log-sigma-2-0-mm-3D_glcm_Idmn,0.00873841961979348,0.07070070210844279,0.016168474083271954,0.12295081967213115,0.8770491803278688,3.25155669114607
log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.011335035460833148,0.12156117051839828,0.01608016545484971,0.1598360655737705,0.8401639344262295,4.093352375556954
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.008627155520208943,0.12915461003780365,0.016037944288919668,0.36065573770491804,0.639344262295082,4.673224362894584
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.007291281509392527,0.09064772926270961,0.01578857858922133,0.0860655737704918,0.9139344262295082,4.154806062305667
wavelet-HHL_gldm_DependenceEntropy,0.022991775406770703,0.08399642571806908,0.015456734923067105,0.5450819672131147,0.45491803278688525,1.2788446708061483
lbp-3D-m2_firstorder_Skewness,0.03551898763732624,0.061735486947000026,0.015302902288065265,0.3237704918032787,0.6762295081967213,0.8384133421474568
original_ngtdm_Complexity,0.017217512405210293,0.0666338250041008,0.014970938623614035,0.42213114754098363,0.5778688524590164,1.8269274790010943
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.053024738508936964,0.0983700591698289,0.01485742584363475,0.5204918032786885,0.47950819672131145,-0.012523775278432028
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.01162350075403381,0.06656946741044521,0.014447910774682568,0.639344262295082,0.36065573770491804,2.929676727136474
wavelet-LLH_firstorder_Maximum,0.015047781818515807,0.06369980949908495,0.014019713798348571,0.7745901639344263,0.22540983606557377,2.4733398801069524
wavelet-LHL_glcm_Idmn,0.019899667183235017,0.054854305982589724,0.013868814865425138,0.25,0.75,1.4323667240721327
wavelet-LLH_firstorder_Range,0.008921179205148674,0.057912235651165246,0.013602800000039748,0.8237704918032787,0.1762295081967213,3.012947822770242
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.033053206622173106,0.05316003650426865,0.013385504976445564,0.3770491803278688,0.6229508196721312,0.1971965417351174
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.005767884445071339,0.11242634199559688,0.013173854264631505,0.8688524590163934,0.13114754098360656,6.678237230732376
wavelet-LHH_firstorder_Median,0.008087422984965214,0.07457903675734996,0.013142763091598158,0.4918032786885246,0.319672131147541,3.3540144402020613
wavelet-HHH_glcm_DifferenceEntropy,0.057607102924728905,0.09683232868090272,0.013140279947985651,0.4385245901639344,0.5614754098360656,1.0827503628982982
log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.016881555625787106,0.046590310130268334,0.012982986530066012,0.29918032786885246,0.7008196721311475,1.4407838424074186
lbp-3D-m2_firstorder_10Percentile,0.013742318019732745,0.0672209145128727,0.012755749631642554,0.3975409836065574,0.6024590163934426,2.671876990305721
wavelet-HHL_gldm_SmallDependenceEmphasis,0.015557755092941373,0.06512557860463858,0.012382503939956196,0.430327868852459,0.569672131147541,1.8331362529944524
wavelet-LLL_glcm_MaximumProbability,0.006399967238520747,0.09597247831523419,0.012096668549538666,0.15163934426229508,0.8483606557377049,5.264592165733635
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.005556104811610746,0.0660868352279067,0.012089283117234418,0.07377049180327869,0.9262295081967213,4.611439156623635
gradient_glszm_ZoneEntropy,0.010913897309353068,0.06563445527106523,0.012033459002123425,0.5778688524590164,0.42213114754098363,2.4669603454653917
wavelet-HLL_firstorder_Energy,0.007693151057331404,0.059347165189683436,0.012024637448780259,0.19672131147540983,0.8032786885245902,3.5690361878972126
original_glszm_ZoneEntropy,0.029393722668335946,0.049790354184806346,0.011979309703142392,0.3975409836065574,0.6024590163934426,0.34774660906620086
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.020443615977820236,0.04733046256005764,0.011964095236566646,0.42213114754098363,0.5778688524590164,0.8838217653734517
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.05277579099672742,0.06568948596715928,0.01179739695853,0.5450819672131147,0.45491803278688525,0.1810653593695108
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.005735353143183421,0.09173965565860272,0.011761419436564237,0.3073770491803279,0.5778688524590164,5.187875365694582
logarithm_gldm_DependenceVariance,0.012199016769538759,0.046357747428119184,0.011698866813092337,0.7172131147540983,0.2827868852459016,1.6354525166201466
square_glszm_GrayLevelNonUniformityNormalized,0.01877406113422245,0.06837891699746251,0.011250606067608393,0.5163934426229508,0.48360655737704916,1.4913163703568528
squareroot_glszm_ZoneEntropy,0.013308150535210825,0.054142724722623825,0.011229512569402677,0.6311475409836066,0.36885245901639346,1.93648469104003
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.01866847553924033,0.06752360321581363,0.011211822071501926,0.319672131147541,0.680327868852459,1.3831455326818431
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.007743224179120273,0.04977065295912325,0.011120445478564526,0.3524590163934426,0.6475409836065574,2.3787612742215813
wavelet-HLL_glszm_ZoneEntropy,0.05345629500072504,0.06723369061946868,0.010906500576361276,0.38524590163934425,0.6147540983606558,0.4716050757972641
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.010867170174892402,0.0544724915549159,0.0108811503666835,0.6065573770491803,0.39344262295081966,1.8806861643347526
original_shape_Flatness,0.00816423633086234,0.045830046087503434,0.010747199587095739,0.8155737704918032,0.18442622950819673,2.7576441639966074
log-sigma-5-0-mm-3D_glcm_Contrast,0.011700475679970065,0.045552473403513434,0.010362422372786522,0.639344262295082,0.36065573770491804,1.9768409140007248
square_gldm_LargeDependenceLowGrayLevelEmphasis,0.007327547090044097,0.054672759398818015,0.010291641787678637,0.819672131147541,0.18032786885245902,3.5804219079135304
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.007296879997373884,0.04842090494930744,0.010221563119621711,0.5819672131147541,0.4180327868852459,3.2081117077890693
wavelet-LLH_gldm_SmallDependenceEmphasis,0.004731168386499685,0.07137268714606762,0.010152395020888974,0.13934426229508196,0.860655737704918,5.830066269103416
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.0065096612728857365,0.05828106481581927,0.010021011627892443,0.7295081967213115,0.27049180327868855,4.20056201670699
log-sigma-5-0-mm-3D_firstorder_Skewness,0.006984510087316517,0.04798317026346922,0.009721260728430091,0.44672131147540983,0.5532786885245902,2.895345058916047
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.007641630058294186,0.05149505600333214,0.00958407643751701,0.6516393442622951,0.3483606557377049,2.7880032469750073
lbp-3D-k_firstorder_90Percentile,0.01806892537740899,0.03645578496158123,0.009518118992215212,0.28688524590163933,0.7131147540983607,0.7421414985251967
wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.009952852888506091,0.042065830528736116,0.009467420999996042,0.8401639344262295,0.1598360655737705,2.332926127580655
log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.010037019433316295,0.03973007507622242,0.009455129375664903,0.6967213114754098,0.30327868852459017,2.0089149759129414
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.008337787091579344,0.039237622991204264,0.009397285843941049,0.4385245901639344,0.5614754098360656,1.3722783968558971
wavelet-LHL_glszm_GrayLevelNonUniformity,0.008090387569877818,0.04316424652934074,0.009329754660077239,0.3360655737704918,0.6639344262295082,2.5279884448021064
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.010304517241568898,0.04392683986574411,0.009305036420439125,0.5040983606557377,0.4959016393442623,1.2699407038191197
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.017722579342175686,0.0325736477971077,0.008997257664626819,0.32786885245901637,0.6721311475409836,0.569784943904999
wavelet-HLH_firstorder_Skewness,0.011311845989004704,0.03441578740254045,0.008994559851744069,0.3401639344262295,0.6598360655737705,1.4015334928183663
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.010030339526959146,0.03725364878773689,0.008890534349636499,0.47540983606557374,0.5245901639344263,1.2373825735246957
wavelet-HHH_glszm_SizeZoneNonUniformity,0.019624828721824136,0.03082600051537156,0.008822165345782548,0.35655737704918034,0.6434426229508197,-0.05364773031127985
wavelet-HLH_firstorder_Mean,0.005388039020691678,0.04783248618245125,0.008733729651385094,0.8852459016393442,0.11475409836065574,3.7742705006802284
original_glszm_HighGrayLevelZoneEmphasis,0.012639863400216202,0.028967082984745502,0.008716363363890575,0.5819672131147541,0.4180327868852459,0.885998841817047
lbp-3D-k_glszm_LargeAreaEmphasis,0.012141382179726877,0.02822473254054785,0.008708433534643184,0.610655737704918,0.38934426229508196,0.8802423326891878
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.01656400620815204,0.029717775844037533,0.008497776190379754,0.35655737704918034,0.6434426229508197,0.34327096679489055
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.01144128122477654,0.030788604449480773,0.008313630189311786,0.35655737704918034,0.6434426229508197,1.213625881075289
wavelet-LLH_glszm_LargeAreaEmphasis,0.009618254583290789,0.026903027109801768,0.008262754706624584,0.35655737704918034,0.6434426229508197,1.329284011179295
log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.012882305413148722,0.029641053900122644,0.008223443755545493,0.4262295081967213,0.5737704918032787,0.6244137723861051
wavelet-LLH_gldm_LargeDependenceEmphasis,0.018518725984164913,0.03053087256848812,0.008153435429663257,0.38114754098360654,0.6188524590163934,0.3439620416017064
wavelet-LLH_glszm_GrayLevelVariance,0.002302968377652048,0.06827940449118614,0.008141670522852572,0.21721311475409835,0.5409836065573771,6.822658968895873
log-sigma-2-0-mm-3D_glcm_Imc1,0.012517467851819283,0.02783494608476758,0.008075386137110722,0.35655737704918034,0.6434426229508197,0.8546353237448556
original_ngtdm_Strength,0.014032449845957449,0.024701792635023593,0.008039081690433197,0.44672131147540983,0.5532786885245902,0.2682583176327425
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.006852736302983528,0.04087542787194252,0.008007387355772432,0.36475409836065575,0.6352459016393442,3.078888410392376
wavelet-LHH_glcm_MCC,0.014010591992009122,0.027446737699210643,0.007976657425965698,0.6352459016393442,0.36475409836065575,0.7135417742686223
squareroot_glszm_GrayLevelNonUniformity,0.011159599632574407,0.026591673642396927,0.007912710550856203,0.42213114754098363,0.5778688524590164,0.8062530968799734
wavelet-HLL_glcm_MCC,0.01689525911065397,0.028071111440658568,0.0073734723133011115,0.30327868852459017,0.6967213114754098,0.8559155419457977
exponential_firstorder_Skewness,0.009045843303692154,0.02386461403220892,0.007281719212109338,0.319672131147541,0.680327868852459,1.0883002639639225
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.005819536346300949,0.054433326832950116,0.0072730047051386615,0.3524590163934426,0.6475409836065574,4.461012122338574
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.003876379305939569,0.04757740795612335,0.007218881044225164,0.27049180327868855,0.7295081967213115,4.030160144813422
log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.005493518359592698,0.03842382661998272,0.007099339337615303,0.7991803278688525,0.20081967213114754,3.75148921074241
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.0070010497689735485,0.02612592700868845,0.007096690539142211,0.4016393442622951,0.5983606557377049,1.6986130052282775
log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.008523715804292838,0.022901300713419913,0.00671993529643256,0.5614754098360656,0.4385245901639344,1.1488335402962673
wavelet-LLL_firstorder_Range,0.01210943250909261,0.021435369495302437,0.0066962649249534874,0.45081967213114754,0.5491803278688525,0.3676540438507712
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.003504270602429869,0.04941476620733738,0.0065252225962535455,0.29508196721311475,0.7049180327868853,4.899359648804255
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.005198618954688801,0.028109983652830125,0.0062921147279390716,0.5368852459016393,0.46311475409836067,3.0186900643330996
logarithm_gldm_SmallDependenceEmphasis,0.004252447896607441,0.035306896325200794,0.006207267092460633,0.28688524590163933,0.7131147540983607,3.746036351693862
wavelet-HHH_firstorder_Entropy,0.008450423984131861,0.01753056198358536,0.006086370025982263,0.5122950819672131,0.48770491803278687,0.6979723570758627
logarithm_glszm_ZoneEntropy,0.01565663290691,0.022614600062370302,0.00604537852402921,0.4139344262295082,0.5860655737704918,-0.3324591037552575
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.0027928407125358255,0.045723510161042216,0.005802951394156208,0.6598360655737705,0.3237704918032787,5.775692312345441
wavelet-HLH_firstorder_Minimum,0.005102907230115695,0.019925710409879685,0.005104079420938566,0.44672131147540983,0.5532786885245902,2.070745416253147
log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.003803748071468515,0.01947652431204915,0.004908114102495773,0.5942622950819673,0.4057377049180328,2.618269307821059
original_firstorder_Kurtosis,0.0013262653314187868,0.027903355713933705,0.004447230208681306,0.3729508196721312,0.25,5.28456032926863
wavelet-LLH_glrlm_RunVariance,0.01759262864218385,0.022754897922277452,0.0043384372779798515,0.5860655737704918,0.4139344262295082,0.34947859798865444
wavelet-LHL_gldm_LargeDependenceEmphasis,0.05248535649209728,0.05720938593149185,0.004209737528129426,0.5573770491803278,0.4426229508196721,0.23103442669454022
log-sigma-3-0-mm-3D_glcm_Idmn,0.016150951617565315,0.01680249869823456,0.0006462282400152399,0.4959016393442623,0.5040983606557377,0.016393993357576582
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.016692264193638444,0.01706527568399906,0.00033240276961438365,0.4426229508196721,0.5573770491803278,0.23103442669440125
log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_firstorder_Energy,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,
