feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio
wavelet-LLH_firstorder_Kurtosis,0.5598331839948737,1.2895348309449037,0.2302940671308328,0.6032786885245902,0.39672131147540984
wavelet-HLH_gldm_DependenceEntropy,0.33269412703054313,0.6569967729737982,0.16946473801558204,0.580327868852459,0.419672131147541
original_glszm_LargeAreaLowGrayLevelEmphasis,0.2928096413146638,0.5731771188578568,0.09398565349912562,0.5409836065573771,0.45901639344262296
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.2724219954105621,0.6457152992486954,0.12634440033408176,0.4918032786885246,0.5081967213114754
original_glszm_ZonePercentage,0.23755949810846544,0.7659083077358082,0.16381023818171833,0.7147540983606557,0.28524590163934427
gradient_glcm_Imc2,0.22660697775700744,0.6645778540149331,0.11610970827423524,0.38688524590163936,0.6131147540983607
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.1936229835080297,1.3439204736636021,0.2844072174948771,0.11147540983606558,0.8885245901639345
exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.18862217236573803,0.3587755095644388,0.06801180013421392,0.4360655737704918,0.5639344262295082
wavelet-LLH_glszm_SizeZoneNonUniformity,0.1646397000086993,0.6793137004878372,0.118441730466897,0.2721311475409836,0.7278688524590164
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.16265522046595693,0.6111724392464385,0.1102935923683249,0.21967213114754097,0.780327868852459
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.15923177403877847,0.5055114497896284,0.11994739833072683,0.5278688524590164,0.4721311475409836
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.15922125009779792,0.6832421385776252,0.1303421294175833,0.7049180327868853,0.29508196721311475
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.15748026228964818,0.33816745076328514,0.06383060650851823,0.6622950819672131,0.3377049180327869
lbp-3D-k_glszm_LargeAreaEmphasis,0.1465268238226722,0.40655781486071646,0.07991344824709475,0.521311475409836,0.4786885245901639
lbp-3D-k_firstorder_Mean,0.0999420669783712,0.38472984462510795,0.07674751598821143,0.22950819672131148,0.7704918032786885
wavelet-HHL_firstorder_Skewness,0.09203358666458807,0.35399736545048655,0.07472621201994847,0.639344262295082,0.36065573770491804
wavelet-HHH_glszm_SizeZoneNonUniformity,0.09172035631975613,0.5303656763583422,0.0834041933690044,0.7016393442622951,0.2983606557377049
lbp-3D-k_gldm_SmallDependenceLowGrayLevelEmphasis,0.09123142770236287,0.3200587744731456,0.05987513040207137,0.5737704918032787,0.4262295081967213
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.08677942241394707,0.23404379153624177,0.05201021261423437,0.5180327868852459,0.4819672131147541
log-sigma-5-0-mm-3D_firstorder_Range,0.08604175820532749,0.3458653908176348,0.06598993038444181,0.4852459016393443,0.5147540983606558
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.08544513845162036,0.3156544938799925,0.053195296717899014,0.36065573770491804,0.639344262295082
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0850627536721543,0.398313566474244,0.102823146681696,0.18688524590163935,0.8131147540983606
wavelet-HLL_glrlm_RunVariance,0.08377467869150403,0.4557820000872016,0.09450707932304364,0.15737704918032788,0.8426229508196721
squareroot_glcm_Idmn,0.07825434977307032,0.3347172243334353,0.06258907557507047,0.6950819672131148,0.30491803278688523
wavelet-LHL_glrlm_RunEntropy,0.07639207756403667,0.18436513271182775,0.04324455972116225,0.5508196721311476,0.4491803278688525
square_glrlm_RunLengthNonUniformity,0.06508923614757964,0.31291314054280517,0.06379352086765734,0.22295081967213115,0.7770491803278688
gradient_glcm_Imc1,0.06457049646344581,0.18528488632291557,0.033323388719155474,0.6360655737704918,0.3639344262295082
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.06378069664392098,0.3785231725033373,0.05315349581081419,0.4885245901639344,0.5114754098360655
log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,0.060753414359436105,0.10024674434913322,0.01953053181433934,0.5377049180327869,0.46229508196721314
gradient_glcm_ClusterProminence,0.05996136896446595,0.13980394762009382,0.03932282901149845,0.521311475409836,0.4786885245901639
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.05365403789636054,0.20504385016858578,0.04055651136153727,0.42295081967213116,0.5770491803278689
wavelet-HHL_glcm_ClusterShade,0.052618665996858764,0.22906048455508426,0.0408444971313322,0.28852459016393445,0.7114754098360656
wavelet-LHL_firstorder_Energy,0.05232698103644294,0.4629704644647427,0.08719055432064088,0.8491803278688524,0.15081967213114755
squareroot_glszm_SmallAreaEmphasis,0.04932287127987986,0.2952583083231002,0.05291912844856035,0.21639344262295082,0.7836065573770492
original_firstorder_Mean,0.048840610530746446,0.1475889047794044,0.03192581609501596,0.4065573770491803,0.5934426229508196
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.04857698899892649,0.3999762470182031,0.06809610266789294,0.2,0.8
wavelet-HLL_firstorder_Kurtosis,0.04639031700968751,0.5071234288183041,0.06918017995861768,0.9278688524590164,0.07213114754098361
log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.04617635010840889,0.17883116722106934,0.033928428567664336,0.6950819672131148,0.30491803278688523
z_center,0.04587123828621286,0.2533843430923298,0.0426770041593676,0.3016393442622951,0.6983606557377049
wavelet-LLL_glszm_SizeZoneNonUniformity,0.045216211500673065,0.1808118550106883,0.031065161892811985,0.42295081967213116,0.5770491803278689
lbp-3D-k_glszm_ZoneEntropy,0.04504619284037342,0.16797398164868355,0.032377873806733064,0.43278688524590164,0.5672131147540984
wavelet-LHH_glrlm_LongRunEmphasis,0.04442989231313228,0.16842853894457221,0.03215148666705303,0.6426229508196721,0.35737704918032787
log-sigma-3-0-mm-3D_firstorder_Minimum,0.044250347585394464,0.17509321495890617,0.034751649156476605,0.5672131147540984,0.43278688524590164
wavelet-LLH_firstorder_Uniformity,0.043785312151494366,0.17797300544800237,0.0415110198595812,0.2754098360655738,0.7245901639344262
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.040894103038727786,0.2886694608815014,0.054736248083879585,0.1377049180327869,0.8622950819672132
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.04005707421617536,0.23648503562435508,0.040768620734009935,0.15737704918032788,0.8426229508196721
wavelet-HLL_gldm_LargeDependenceEmphasis,0.03954813521107291,0.23360745253507048,0.04315011206859528,0.34098360655737703,0.659016393442623
wavelet-HLL_firstorder_Range,0.037702900782891666,0.12577207546681166,0.026240311851618535,0.32459016393442625,0.6754098360655738
wavelet-LHL_glcm_Imc2,0.03638349437608276,0.11868265859782695,0.02673658546693515,0.6491803278688525,0.35081967213114756
log-sigma-3-0-mm-3D_glcm_Imc2,0.03373818429944215,0.2960930647701025,0.05595705978971523,0.08524590163934426,0.9147540983606557
lbp-2D_glszm_ZoneVariance,0.03245857636642748,0.09892017512349412,0.018435780474146932,0.38688524590163936,0.6131147540983607
lbp-3D-k_firstorder_InterquartileRange,0.03189177799521044,0.1735204946156591,0.034774978075236995,0.6360655737704918,0.3639344262295082
wavelet-HLL_glcm_ClusterShade,0.031742975482755315,0.12517647862434386,0.027615367395697046,0.5540983606557377,0.4459016393442623
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.030499480383268354,0.10724973814561962,0.022827313867658624,0.5737704918032787,0.4262295081967213
wavelet-LHL_gldm_DependenceEntropy,0.029512304682879995,0.20514312325045467,0.03852302457522414,0.16393442622950818,0.8360655737704918
lbp-3D-k_glszm_ZonePercentage,0.029406269978460894,0.27401224470231683,0.044858458095671495,0.20327868852459016,0.7967213114754098
wavelet-LHH_firstorder_Mean,0.029327788898935066,0.17021165589801968,0.03869146594706657,0.3639344262295082,0.6360655737704918
log-sigma-3-0-mm-3D_firstorder_Energy,0.029252995011259324,0.11283090844750404,0.025912294371940814,0.4885245901639344,0.5114754098360655
Age,0.029145271850474084,0.10683750078547746,0.021019612027745646,0.5606557377049181,0.43934426229508194
wavelet-LHL_firstorder_Skewness,0.029035724223694433,0.1739297214522958,0.0354062673513219,0.20655737704918034,0.7934426229508197
wavelet-LLH_firstorder_Skewness,0.028286872424559305,0.11326305974274874,0.02080671946739909,0.6950819672131148,0.30491803278688523
wavelet-HLH_firstorder_Mean,0.028087651682349647,0.20039292183937504,0.03868048958771348,0.09508196721311475,0.9049180327868852
wavelet-HHH_glszm_ZoneEntropy,0.02800024508442884,0.11940046297386289,0.021722927799281817,0.21967213114754097,0.780327868852459
wavelet-LLH_glcm_ClusterProminence,0.02799414183445977,0.14377323815773707,0.027841359396258494,0.2459016393442623,0.7540983606557377
squareroot_firstorder_Range,0.027284730123096446,0.14043313393369317,0.02955586373322438,0.7114754098360656,0.28852459016393445
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.026573457004838263,0.09675231024622917,0.023342910875213067,0.39344262295081966,0.6065573770491803
lbp-3D-m1_firstorder_Kurtosis,0.02543626735070492,0.0542429454671219,0.012269847597072343,0.49508196721311476,0.5049180327868853
squareroot_firstorder_10Percentile,0.02528770857724193,0.09392715747468174,0.01903567658877096,0.5704918032786885,0.42950819672131146
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.025215671025567727,0.09288620559498667,0.019711172043546162,0.3344262295081967,0.6655737704918033
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.024878664162342023,0.051362478374503556,0.012074181458686927,0.5737704918032787,0.4262295081967213
squareroot_gldm_LowGrayLevelEmphasis,0.024594546025939534,0.18767515379935504,0.02977809392422685,0.7901639344262295,0.2098360655737705
wavelet-LHL_firstorder_Range,0.024478701243406075,0.15854944399092347,0.029152433916649727,0.20327868852459016,0.7967213114754098
square_glrlm_RunLengthNonUniformityNormalized,0.02438279333467726,0.07366567363962531,0.014745718671366741,0.4131147540983607,0.5868852459016394
original_glszm_SizeZoneNonUniformityNormalized,0.024028731375138782,0.12413638405501842,0.021717240119381462,0.32131147540983607,0.6786885245901639
wavelet-LHL_firstorder_Kurtosis,0.02387787353472601,0.07829272858565674,0.015606635235188489,0.38688524590163936,0.6131147540983607
wavelet-LHL_glszm_GrayLevelNonUniformity,0.023413881684080932,0.09179811092093587,0.01863201353328966,0.6295081967213115,0.3704918032786885
wavelet-HLL_glcm_Idmn,0.02334027941274595,0.18920109453611075,0.03171518707609399,0.819672131147541,0.18032786885245902
wavelet-HLH_glszm_ZoneEntropy,0.02287719476916141,0.16318141924217344,0.023037396566693385,0.8229508196721311,0.17704918032786884
original_glrlm_RunEntropy,0.02219940039724661,0.08234541049227119,0.015281950110630707,0.45901639344262296,0.5409836065573771
wavelet-LLH_glcm_JointEnergy,0.02212515206110177,0.15244777783751487,0.026545549573208458,0.7737704918032787,0.2262295081967213
wavelet-LLH_gldm_LargeDependenceEmphasis,0.02164967812151556,0.1022455333219841,0.018501071466616822,0.3704918032786885,0.6295081967213115
log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.02114914161743613,0.10100291335955262,0.022795548005788358,0.25573770491803277,0.7442622950819672
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.021024662791405888,0.10108622969128192,0.020860216822750133,0.46885245901639344,0.5311475409836065
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.020826007111268075,0.12741008224955294,0.0228743997486362,0.7114754098360656,0.28852459016393445
wavelet-HLL_glszm_GrayLevelVariance,0.020623665149710115,0.09369348951149732,0.015245277353123884,0.35737704918032787,0.6426229508196721
exponential_glrlm_RunEntropy,0.019858624176641346,0.16088005024939775,0.030592642700846374,0.06229508196721312,0.9377049180327869
wavelet-HLL_glcm_JointEnergy,0.019787750818789546,0.09969316139817237,0.01947165516800183,0.4819672131147541,0.5180327868852459
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.019684610167266338,0.08741904276888818,0.017107797146430112,0.4065573770491803,0.5934426229508196
wavelet-HLL_glszm_GrayLevelNonUniformity,0.018894202884595823,0.10168586431071162,0.019200564928632462,0.2360655737704918,0.7639344262295082
wavelet-HLL_firstorder_Maximum,0.01884847360555478,0.09080070641823113,0.018286526459641607,0.639344262295082,0.36065573770491804
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.018697313398351786,0.09673767144791783,0.017321109609537318,0.29180327868852457,0.7081967213114754
